x,y,GV_fraction,NPV_fraction,SOIL_fraction,shade_fraction,RMSE,Complexity,model#,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST,elevation,slope,relative_elevation,cdl_class,date_str,year,month,day,doy,doy_sin,GV_fraction_raw,NPV_fraction_raw,SOIL_fraction_raw,index,soil_bin,SOIL_prediction
-117.50179222918476,33.42261767717563,0.9774961852638064,0.003090972626216366,0.019412846945013475,0.13321197032928467,0.049666792154312134,3,55,0.02559700421988964,0.0676356852054596,0.048601213842630386,0.3599129319190979,0.17198581993579865,0.08984941244125366,292.87530517578125,170.68136596679688,9.519648551940918,4.943511962890625,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.8472819924354553,0.0026792180724442005,0.016826823353767395,792263,0,0.06876739859568382
-117.1677769967046,33.25669452597607,0.6202355626196171,0.2745901724842912,0.1051742648960917,0.5142867565155029,0.026464829221367836,3,338,0.020433450117707253,0.042391110211610794,0.037675075232982635,0.2026061862707138,0.12010809034109116,0.07187306135892868,287.191162109375,245.7318115234375,11.541181564331055,7.016139507293701,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.30125662684440613,0.13337208330631256,0.05108453333377838,857374,1,0.08163337619579736
-117.46275148772604,33.49907246253229,0.3958257964674832,0.47695943371574745,0.12721479486543721,0.5538337230682373,0.024127935990691185,3,359,0.024422019720077515,0.0327121764421463,0.03387625515460968,0.11983303725719452,0.14669585227966309,0.09473738074302673,292.109375,628.2059326171875,7.254683971405029,21.03361701965332,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.17660412192344666,0.2128032147884369,0.056758951395750046,776227,1,0.1623579781460163
-117.37219865684261,33.26482801377997,0.20618814974420108,0.6827339188424087,0.11107805665321302,0.672802209854126,0.01882454752922058,3,2,0.039931997656822205,0.05203407630324364,0.0562068410217762,0.10985458642244339,0.14109238982200623,0.10612447559833527,287.71875,7.450941562652588,0.5693212747573853,2.792287826538086,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.06746430695056915,0.22338902950286865,0.0363444946706295,855407,1,0.28728925734703437
-117.05878826013233,33.08860244469547,0.8453219442181081,0.025478217347636146,0.1291998700875686,0.5880836844444275,0.022363100200891495,3,392,0.05211621895432472,0.07825422286987305,0.08740251511335373,0.20109373331069946,0.17772938311100006,0.1375778764486313,293.3818664550781,145.76646423339844,4.085837364196777,6.735457420349121,4.395025253295898,2023_01_26,2023,1,26,26,0.2219215130041655,0.3482019007205963,0.010494893416762352,0.05321953445672989,891315,1,0.28009886991717536
-117.35538944871456,33.36839442514963,0.5099583246912327,0.3402140928955175,0.1498275684518594,0.4663439393043518,0.029669540002942085,3,338,0.03264090046286583,0.05899708718061447,0.054274674504995346,0.19591102004051208,0.18337669968605042,0.1228962168097496,291.01116943359375,212.96139526367188,5.86168909072876,6.0565996170043945,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.27214235067367554,0.1815573126077652,0.07995638996362686,807916,1,0.1440201612091632
-117.17482601946797,33.22578727232125,0.6221078281746689,0.23324554077268067,0.14464652581179352,0.6106246709823608,0.023346254602074623,3,59,0.028427017852663994,0.043503936380147934,0.043014805763959885,0.12685194611549377,0.13547593355178833,0.09602496773004532,288.55072021484375,221.17303466796875,10.646993637084961,22.879493713378906,4.996386528015137,2023_01_26,2023,1,26,26,0.2219215130041655,0.24223344027996063,0.0908200591802597,0.05632178857922554,864194,1,0.17309167446884757
-117.17753718206927,32.99913407885257,0.8280780377669912,0.013734620122924306,0.15818726838202274,0.6336760520935059,0.019270550459623337,3,390,0.03135588392615318,0.06373819708824158,0.06823050230741501,0.23703908920288086,0.15621861815452576,0.10922326147556305,291.89190673828125,58.640689849853516,2.4844157695770264,8.562849998474121,4.401665210723877,2023_01_26,2023,1,26,26,0.2219215130041655,0.30334481596946716,0.00503132026642561,0.057947784662246704,919339,1,0.20067089255477025
-117.34346033326884,33.41827981701355,0.4318054374110265,0.4528939998796858,0.11530049592742853,0.44217032194137573,0.03073275461792946,3,339,0.03873247653245926,0.0674717128276825,0.07062570750713348,0.22289562225341797,0.20821838080883026,0.14053556323051453,291.44842529296875,343.67242431640625,6.683335304260254,12.845592498779297,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24087388813495636,0.25263771414756775,0.06431803852319717,793270,1,0.12855304979318818
-117.43401316415226,33.30495322027921,0.6961843306622184,0.19775268941902854,0.10606292667979854,0.51018887758255,0.025995759293437004,3,338,0.031174438074231148,0.04824391007423401,0.04274089261889458,0.18454058468341827,0.1423422247171402,0.08790770918130875,291.7916564941406,69.49342346191406,8.168828010559082,5.206910610198975,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3409988284111023,0.09686146676540375,0.05195080116391182,838759,1,0.11286888055644359
-117.03276109915986,32.98557826584607,0.8242189124802881,0.008685149343158775,0.1670959561711127,0.5600758194923401,0.02309957519173622,3,390,0.04069879278540611,0.06825704872608185,0.07276269048452377,0.19361092150211334,0.14820876717567444,0.10572441667318344,290.09197998046875,194,2.9459969997406006,6.953090190887451,4.647985935211182,2023_01_26,2023,1,26,26,0.2219215130041655,0.3625938296318054,0.003820807207375765,0.07350955158472061,922152,1,0.27765078594325643
-116.9779956146136,33.04088598291259,0.6880647554832003,0.1783555331270791,0.1335797769218026,0.658919095993042,0.022306062281131744,3,374,0.030409201979637146,0.04762976989150047,0.05276138335466385,0.19133712351322174,0.18291939795017242,0.12106551975011826,292.22186279296875,450.21368408203125,3.36565899848938,3.0724663734436035,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2346857488155365,0.06083366647362709,0.04556151106953621,909601,1,0.12062246060475332
-117.23230266661554,33.32664252108961,0.7685796844838197,0.060624669834766616,0.17079565264839475,0.4652934670448303,0.028307996690273285,3,338,0.03943568095564842,0.08301357924938202,0.0767463743686676,0.3480852246284485,0.19752192497253418,0.12059556692838669,292.2160949707031,132.4833526611328,3.147343873977661,4.563532829284668,4.980114936828613,2023_01_26,2023,1,26,26,0.2219215130041655,0.41096457839012146,0.03241640701889992,0.0913255512714386,827471,1,0.20547944080660743
-117.25561866498671,32.95792440731281,0.7104508041479686,0.03948354131480087,0.2500657032785351,0.7324955463409424,0.014667157083749771,3,339,0.039536844938993454,0.055408768355846405,0.05676749721169472,0.1892576962709427,0.14155660569667816,0.0960523933172226,291.59619140625,65.1083984375,6.39625358581543,3.2364397048950195,4.424807071685791,2023_01_26,2023,1,26,26,0.2219215130041655,0.19004875421524048,0.010562023147940636,0.06689368933439255,927932,2,0.27384500276608237
-117.45190683732083,33.38574586579795,0.7109162979626923,0.08434053532325404,0.20474320828158177,0.2830383777618408,0.038468629121780396,3,338,0.03082655370235443,0.05787885561585426,0.05405230447649956,0.21600742638111115,0.16933166980743408,0.10867632180452347,293.4850769042969,158.69384765625,1.1551508903503418,12.828520774841309,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.5096997022628784,0.06046892702579498,0.14679302275180817,801458,2,0.18046335866751662
-117.20898666824435,33.07070877152689,0.7251173547681807,0.06395348280687961,0.210929155173298,0.48628318309783936,0.02770628035068512,3,338,0.04569157585501671,0.07052181661128998,0.07699636369943619,0.2325136661529541,0.22782361507415771,0.1501350998878479,293.8599548339844,106.53336334228516,4.485575199127197,13.198878288269043,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.37250497937202454,0.032853979617357254,0.10835785418748856,900355,2,0.18287817953497604
-117.45949809260448,33.37815461051431,0.7060616931754231,0.024553348848510965,0.2693849733264149,0.2719467878341675,0.038668446242809296,3,338,0.05176714435219765,0.08031651377677917,0.08829406648874283,0.23301038146018982,0.21348048746585846,0.15269556641578674,292.7999572753906,136.6696319580078,1.194223165512085,0.76597660779953,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.5140504837036133,0.017876144498586655,0.19612659513950348,804131,2,0.25321096646723606
-117.25507643246645,33.06040635364195,0.5176580877127179,0.24800727093585573,0.23433452394444865,0.6192433834075928,0.02329525724053383,3,283,0.05819232016801834,0.08616755902767181,0.09301324188709259,0.21477742493152618,0.16184546053409576,0.12436281144618988,294.4665222167969,73.49198913574219,2.824846029281616,7.255620002746582,4.120338439941406,2023_01_26,2023,1,26,26,0.2219215130041655,0.19710174202919006,0.09443040937185287,0.0892244204878807,904013,2,0.28613518033803326
-117.18350173979213,33.27675712922569,0.6889416969934609,0.06471076075324814,0.24634751034378535,0.4162726402282715,0.033630840480327606,3,63,0.03164539486169815,0.06431689113378525,0.05757695063948631,0.26692473888397217,0.17604371905326843,0.11173529177904129,290.0399169921875,69.65845489501953,0.8763733506202698,2.2121613025665283,4.974734783172607,2023_01_26,2023,1,26,26,0.2219215130041655,0.4021541178226471,0.03777344152331352,0.1437997817993164,851702,2,0.2127394790782267
-117.02300091379517,33.00130300893361,0.7670987052602442,0.01831247392532452,0.21458874603046718,0.7011158466339111,0.016497371718287468,3,390,0.049353357404470444,0.08301576226949692,0.0948876366019249,0.22428180277347565,0.17193464934825897,0.12674109637737274,291.37646484375,242.82350158691406,1.0850653648376465,1.609331727027893,4.1764936447143555,2023_01_26,2023,1,26,26,0.2219215130041655,0.22927364706993103,0.005473308265209198,0.06413717567920685,918868,2,0.2954009777863859
-117.08264649102378,33.18078197313967,0.6811449301576489,0.028884383598973298,0.2899706602466545,0.4984554052352905,0.027908407151699066,3,390,0.03534943237900734,0.07086329162120819,0.07122698426246643,0.25719016790390015,0.15724873542785645,0.1035132184624672,287.3161926269531,250.02798461914063,2.618272542953491,9.53028392791748,4.737563610076904,2023_01_26,2023,1,26,26,0.2219215130041655,0.34162455797195435,0.014486806467175484,0.1454332172870636,873048,2,0.26550433067841017
-117.36135400643741,33.32393135848831,0.6995081124524393,0.09978798840944528,0.2007039348036433,0.4777463674545288,0.028913497924804688,3,338,0.04768649488687515,0.0835053101181984,0.0886479914188385,0.2674922049045563,0.2217475324869156,0.14595742523670197,292.2543029785156,61,1.8523911237716675,13.809406280517578,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3653206527233124,0.052114639431238174,0.10481835901737213,828713,2,0.20957733233618334
-117.25616089750697,33.02787240242635,0.5374306550549988,0.1830992137206069,0.2794701105145194,0.6402401924133301,0.02364676259458065,3,391,0.06464969366788864,0.09732630848884583,0.1076584979891777,0.22161513566970825,0.19999465346336365,0.1489589512348175,292.6105041503906,42,5.5483269691467285,4.272972583770752,4.340183258056641,2023_01_26,2023,1,26,26,0.2219215130041655,0.19334594905376434,0.06587173789739609,0.1005421131849289,912718,2,0.37576293784948167
-117.10704695443548,33.16668392761291,0.5234757065623117,0.2090214321901985,0.2675029141682202,0.5776373147964478,0.024540631100535393,3,338,0.039742860943078995,0.06579457968473434,0.06730689853429794,0.18473032116889954,0.1647811084985733,0.1191892996430397,285.7876892089844,272.1850891113281,5.179915904998779,10.506174087524414,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.22109660506248474,0.08828285336494446,0.11298324912786484,875988,2,0.3138037420699932
-116.98504463737697,33.09836263006015,0.6990538380038999,0.05518623563001707,0.24575993629485848,0.4371979236602783,0.03304537758231163,3,390,0.04598385840654373,0.07521052658557892,0.08174256980419159,0.2613988518714905,0.2313498854637146,0.1612083464860916,293.8898010253906,165.37815856933594,10.328752517700195,21.259939193725586,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3934289515018463,0.03105892799794674,0.13831420242786407,887683,2,0.22318960426959866
-117.23067596905476,32.97419138292061,0.37395946555126464,0.2960539444912408,0.32998647145234694,0.7485145330429077,0.02113346941769123,3,334,0.02055710181593895,0.03293115273118019,0.03236335888504982,0.10192504525184631,0.08796244114637375,0.0614766962826252,291.4007873535156,17.113786697387695,7.314569473266602,22.230382919311523,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.09404537081718445,0.07445326447486877,0.08298680186271667,924894,3,0.2798264142560393
-117.34074917066754,33.17861304305863,0.5511418389402104,0.1085203362597865,0.3403377372356671,0.7660109400749207,0.0188006442040205,3,222,0.057931188493967056,0.08507378399372101,0.08851450681686401,0.16342005133628845,0.13302399218082428,0.10169702768325806,287.6397705078125,-5.289940357208252,2.8034353256225586,3.800644874572754,4.054955005645752,2023_01_26,2023,1,26,26,0.2219215130041655,0.12896116077899933,0.025392571464180946,0.07963530719280243,873521,3,0.39836521241884004
-117.22904927149398,33.31254447556285,0.5844192711362015,0.09023361905749792,0.3253471098063006,0.544898509979248,0.026510439813137054,3,338,0.03566337376832962,0.05479232966899872,0.058767713606357574,0.1835421770811081,0.13135582208633423,0.09266620129346848,292.45428466796875,72.52085876464844,3.2812447547912598,9.5040922164917,4.12626838684082,2023_01_26,2023,1,26,26,0.2219215130041655,0.2659700810909271,0.04106545448303223,0.1480659544467926,834872,3,0.3161861941188628
-117.2409783869397,33.00021854389309,0.5515119194117202,0.13211439555506294,0.3163736597728405,0.4100974202156067,0.032727327197790146,3,351,0.06569984555244446,0.09751355648040771,0.11040080338716507,0.2587760388851166,0.2206054925918579,0.1652095764875412,292.4032897949219,83.13911437988281,3.3806025981903076,8.975712776184082,4.108686447143555,2023_01_26,2023,1,26,26,0.2219215130041655,0.32533830404281616,0.0779346227645874,0.18662963807582855,919025,3,0.3851500501047004
-116.98341793981619,33.02082337966297,0.6575703904627881,0.015592257457598787,0.3268373969324109,0.4601365327835083,0.03090457059442997,3,390,0.06512270867824554,0.1029186099767685,0.11697651445865631,0.32850953936576843,0.2883528172969818,0.2073855847120285,292.57672119140625,473.17364501953125,6.159531116485596,18.839160919189453,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.35499823093414307,0.008417690172791481,0.1764475703239441,914417,3,0.3216992275459553
-117.0864421186656,33.15963490484953,0.6769486066608118,0.0049525423344613535,0.31809894701504393,0.6022903919219971,0.021153133362531662,3,339,0.06193611025810242,0.09220171719789505,0.10672588646411896,0.20405201613903046,0.20020991563796997,0.1524883508682251,289.2360534667969,225.1489715576172,3.112139940261841,15.26431655883789,4.2127556800842285,2023_01_26,2023,1,26,26,0.2219215130041655,0.2692289650440216,0.0019696736708283424,0.12651100754737854,877135,3,0.42068703117120615
-117.22688034141294,33.30495322027921,0.49776923008380153,0.17136411513855582,0.3308666702473998,0.5183776617050171,0.03038342483341694,3,58,0.02928153984248638,0.05183536559343338,0.04859476536512375,0.2206324189901352,0.13782057166099548,0.08641210943460464,292.818359375,59,1.022107720375061,6.948075294494629,4.578906536102295,2023_01_26,2023,1,26,26,0.2219215130041655,0.23973678052425385,0.08253278583288193,0.15935277938842773,838947,3,0.2503385925081625
-117.09674453655053,33.09565146745885,0.6810082760717224,0.0033491474309584835,0.3156425093426839,0.43139851093292236,0.029794644564390182,3,383,0.05256584286689758,0.08239752054214478,0.08834602683782578,0.2559787333011627,0.19427818059921265,0.13965372741222382,291.64892578125,216.19595336914063,3.289055824279785,3.245640993118286,4.580439567565918,2023_01_26,2023,1,26,26,0.2219215130041655,0.3872223198413849,0.0019043302163481712,0.17947480082511902,888348,3,0.3271891137252965
-117.01649412355206,33.06528644632429,0.45970273654381966,0.15946957436568585,0.38082767515822047,0.4652286767959595,0.03303780034184456,3,283,0.047069113701581955,0.08960607647895813,0.10504213720560074,0.3291618525981903,0.258858323097229,0.18771472573280334,295.1239929199219,211,3.7771377563476563,5.755825996398926,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24583584070205688,0.08527975529432297,0.20365571975708008,902287,3,0.3691166721893122
-117.0864421186656,33.08697574713469,0.674208545305059,0.016143804077171597,0.3096475801975704,0.5966308116912842,0.022844165563583374,3,390,0.03901452571153641,0.06652385741472244,0.07201684266328812,0.21941903233528137,0.16810159385204315,0.11668049544095993,292.6938171386719,190,1.5485352277755737,7.1874308586120605,4.467686176300049,2023_01_26,2023,1,26,26,0.2219215130041655,0.2719549536705017,0.006511913146823645,0.12490229308605194,892169,3,0.3228458150838048
-117.10650472191521,33.16559946257239,0.5863857669524696,0.08701563233563726,0.32659858386772034,0.6682570576667786,0.02323165163397789,3,171,0.02818610891699791,0.05812949687242508,0.050798993557691574,0.22154557704925537,0.15507195889949799,0.09760475903749466,284.4322814941406,264.3228759765625,2.6031031608581543,0.42802369594573975,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.19452933967113495,0.02886682190001011,0.10834677517414093,876180,3,0.24008961383610436
-117.09240667638846,33.18240867070045,0.4316485452887061,0.2090503437115674,0.35930113912715633,0.4702267050743103,0.02949638105928898,3,339,0.05090560019016266,0.08144406974315643,0.09024326503276825,0.25965675711631775,0.19238801300525665,0.13675855100154877,291.6525573730469,241.0868377685547,0.815485954284668,2.935272693634033,4.320929050445557,2023_01_26,2023,1,26,26,0.2219215130041655,0.22867587208747864,0.11074928939342499,0.19034814834594727,872703,3,0.355599539186432
-117.09403337394923,33.18078197313967,0.5626705557735515,0.019850234704609566,0.41747924090990457,0.46591782569885254,0.0325990654528141,3,111,0.044285815209150314,0.07439497858285904,0.08342308551073074,0.18502892553806305,0.1871275007724762,0.13029168546199799,287.90911865234375,239.7017059326172,0.7965481877326965,2.7186570167541504,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.30051231384277344,0.010601656511425972,0.2229682207107544,873035,4,0.3901384217628809
-117.22904927149398,33.29356633735375,0.3515993074425683,0.1615278307757419,0.4868729509038268,0.5820016860961914,0.026933884248137474,3,54,0.06775305420160294,0.10636437684297562,0.13032719492912292,0.20065921545028687,0.1855752319097519,0.16008134186267853,296.18194580078125,69.83232116699219,6.587737083435059,13.543018341064453,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.14696791768074036,0.06751836091279984,0.2035120725631714,845038,4,0.517740971240187
-117.43455539667252,33.26591247882049,0.278267486597991,0.22678402596047068,0.4949485236328619,0.5882670283317566,0.027726957574486732,3,58,0.04553096741437912,0.06395649164915085,0.06493261456489563,0.1534232795238495,0.15054841339588165,0.10532863438129425,289.5439147949219,1.9493770599365234,2.0006844997406006,1.9224597215652466,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.11457189917564392,0.09337446093559265,0.20378662645816803,855069,4,0.44761063630200454
-117.32448219505973,33.35754977474443,0.4228833338633883,0.12363534183840073,0.4534812123147738,0.7338684797286987,0.019933639094233513,3,110,0.03157489746809006,0.05957771837711334,0.06589765101671219,0.14154575765132904,0.1483139842748642,0.10808432847261429,287.6075134277344,42,0.7365304231643677,1.5931957960128784,4.985716819763184,2023_01_26,2023,1,26,26,0.2219215130041655,0.11254258453845978,0.03290326148271561,0.1206856444478035,812552,4,0.38685575613188466
-117.06366835281467,33.10270049022223,0.5097280498023136,0.08554767438402877,0.40472426917632265,0.7193685173988342,0.018997561186552048,3,335,0.03867088258266449,0.061704155057668686,0.06299304217100143,0.21845436096191406,0.14767971634864807,0.09526870399713516,292.9362487792969,211,2.7448670864105225,9.482195854187012,4.79270076751709,2023_01_26,2023,1,26,26,0.2219215130041655,0.14304573833942413,0.024007370695471764,0.11357837170362473,886538,4,0.35068440726381733
-117.22904927149398,33.08263788697261,0.38615039994479516,0.11937999850379437,0.4944695612441466,0.6303107738494873,0.023124774917960167,3,287,0.06309736520051956,0.09627542644739151,0.11068058013916016,0.2368033081293106,0.1827366054058075,0.14135155081748962,295.47613525390625,91.764312744140625,6.0206780433654785,13.20479965209961,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.1427556425333023,0.0441334992647171,0.1828000694513321,894586,4,0.4892028634622681
-117.14825662597524,33.18240867070045,0.3005864180571061,0.23975914341853732,0.45965437453006863,0.30144572257995605,0.03674100339412689,3,3,0.08652493357658386,0.12794727087020874,0.14667347073554993,0.22243112325668335,0.21884818375110626,0.17194952070713043,291.0596618652344,219.54635620117188,1.0623499155044556,3.155251979827881,4.311641693115234,2023_01_26,2023,1,26,26,0.2219215130041655,0.209975928068161,0.16748477518558502,0.32109352946281433,872651,4,0.5076469829670605
-117.11246927963808,33.21656931947683,0.5462248914022843,0.035489320834939546,0.4182857517311514,0.5347474217414856,0.026355888694524765,3,391,0.03801421821117401,0.07517756521701813,0.09034613519906998,0.21796514093875885,0.16645674407482147,0.12238772213459015,285.4800720214844,413.73883056640625,3.5970261096954346,10.810280799865723,4.587512969970703,2023_01_26,2023,1,26,26,0.2219215130041655,0.25413253903388977,0.016511498019099236,0.19460852444171906,865884,4,0.4218816495919935
-117.03655672680168,33.05281509835831,0.3977306383237908,0.10424499765278263,0.4980243155912423,0.6154116988182068,0.02615203522145748,3,111,0.04838400334119797,0.07687386870384216,0.09860136359930038,0.1688932180404663,0.19019214808940887,0.15301933884620667,292.3956298828125,105.95323944091797,3.108340263366699,5.549092769622803,4.8732123374938965,2023_01_26,2023,1,26,26,0.2219215130041655,0.1529625505208969,0.04009140655398369,0.19153432548046112,906612,4,0.44906634131685436
-117.34237586822832,33.30657991783999,0.5090048686437637,0.006105084801006329,0.4848900179237505,0.4551572799682617,0.03278584033250809,3,390,0.046919964253902435,0.08083898574113846,0.0752105712890625,0.25030308961868286,0.1489444226026535,0.10714786499738693,289.36346435546875,23.543746948242188,3.6927919387817383,4.034790992736816,4.081299781799316,2023_01_26,2023,1,26,26,0.2219215130041655,0.27732759714126587,0.003326311009004712,0.2641887962818146,837928,4,0.4519214542186458
-117.47793399829331,33.37707014547379,0.30397626120675575,0.20602555202290052,0.4899981671551376,0.6201630234718323,0.026146752759814262,3,294,0.023811079561710358,0.05462607368826866,0.05475572496652603,0.20595119893550873,0.14467456936836243,0.09616595506668091,293.2356872558594,116,1.2906657457351685,3.6536500453948975,4.271780967712402,2023_01_26,2023,1,26,26,0.2219215130041655,0.11546142399311066,0.07825612276792526,0.1861194223165512,804433,4,0.33341310075996594
-117.03926788940298,33.14770578940381,0.351557823577967,0.23424430098750623,0.4141978754345268,0.6132452487945557,0.025821473449468613,3,54,0.04536242410540581,0.09886393696069717,0.11433417350053787,0.20148804783821106,0.18642842769622803,0.1578243523836136,294.8272705078125,213.95736694335938,0.47227010130882263,1.9917240142822266,4.27789306640625,2023_01_26,2023,1,26,26,0.2219215130041655,0.13596665859222412,0.09059509634971619,0.16019299626350403,879129,4,0.4554043465849935
-117.10433579183417,33.16071936989005,0.21723197914156267,0.2503324254952748,0.5324355563666824,0.6178844571113586,0.028621478006243706,3,54,0.05610811710357666,0.08865785598754883,0.10134417563676834,0.16993828117847443,0.1819726973772049,0.1480874866247177,290.3882751464844,250.1346435546875,3.5722477436065674,8.321940422058105,4.210736274719238,2023_01_26,2023,1,26,26,0.2219215130041655,0.08300771564245224,0.0956559106707573,0.20345190167427063,876935,5,0.6056675322094537
