x,y,GV_fraction,NPV_fraction,SOIL_fraction,shade_fraction,RMSE,Complexity,model#,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST,elevation,slope,relative_elevation,cdl_class,date_str,year,month,day,doy,doy_sin,GV_fraction_raw,NPV_fraction_raw,SOIL_fraction_raw,index,NPV_bin,NPV_prediction
-117.1948886227176,33.278383826786474,0.9196966833754835,0.02175308889102049,0.05855023969981951,0.3773709535598755,0.03587627038359642,3,109,0.07287082821130753,0.09994839876890182,0.10368826985359192,0.22854918241500854,0.18610204756259918,0.14292848110198975,279.7448425292969,63.8354606628418,2.690459728240967,3.196307420730591,4.873167991638184,2023_01_26,2023,1,26,26,0.2219215130041655,0.5726298689842224,0.013544104993343353,0.03645507991313934,849387,0,0.11030970524919932
-117.35810061131586,33.33043814873143,0.7730980315495164,0.12176684600203153,0.1051351224484521,0.39812177419662476,0.03204430267214775,3,338,0.04335540160536766,0.05655868351459503,0.05484636500477791,0.2582380473613739,0.16791397333145142,0.08665590733289719,285.0284118652344,67.05686950683594,3.996241331100464,15.315266609191895,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.46531087160110474,0.07328881323337555,0.06327854096889496,823805,1,0.17368269995139962
-117.04414798208532,33.04956170323675,0.69297056673694,0.14530574569692312,0.16172367875023522,0.7887175679206848,0.01381414569914341,3,45,0.03658769652247429,0.04475843906402588,0.05029217153787613,0.16902537643909454,0.2031095176935196,0.13027705252170563,282.9649353027344,122.78907775878906,12.601877212524414,14.424147605895996,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.14641250669956207,0.030700551345944405,0.03416937217116356,905743,1,0.2964304469515072
-117.45299130236135,33.30278429019817,0.7826185528728019,0.13707341769761822,0.0803080379810311,0.5643674731254578,0.025664037093520164,3,57,0.04143799841403961,0.055367786437273026,0.05163901671767235,0.16781580448150635,0.16466191411018372,0.10165146738290787,284.2783203125,21,0.739780068397522,1.888987421989441,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3409340977668762,0.059713639318943024,0.03498479351401329,838383,1,0.2555688031413777
-117.00293831054556,33.11950969835029,0.7775744348980252,0.14909925499645138,0.07332628828657736,0.31705403327941895,0.03543243929743767,3,338,0.007611550856381655,0.021388817578554153,0.014374276623129845,0.04107499495148659,0.010259155184030533,0.015934519469738007,277.3676452636719,137,5.1631293296813965,6.135619163513184,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.5310413241386414,0.1018267348408699,0.0500778928399086,881081,1,0.17262794622615307
-117.18350173979213,33.27729936174595,0.5804598774296144,0.1148496082273773,0.30469046360183194,0.41266000270843506,0.033456332981586456,3,338,0.04183179885149002,0.06108681485056877,0.0543600395321846,0.1864974945783615,0.12343529611825943,0.07842559367418289,280.26641845703125,69.51424407958984,1.056281566619873,2.7933130264282227,4.814931392669678,2023_01_26,2023,1,26,26,0.2219215130041655,0.3409273028373718,0.06745576858520508,0.17895689606666565,849808,1,0.1344820224416779
-117.32882005522181,33.41882204953381,0.7491088734795396,0.19652176514321168,0.05436940045077723,0.7616487145423889,0.013766175135970116,3,379,0.030153607949614525,0.04502851143479347,0.04313472658395767,0.192607119679451,0.16938416659832,0.08646271377801895,283.7477722167969,182,9.8388090133667,6.312144756317139,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.1785510629415512,0.04684121534228325,0.012959016487002373,791788,1,0.275251574213507
-117.11138481459756,33.21277369183501,0.6040250804715999,0.19233243083057194,0.2036425739521982,0.6504305601119995,0.01946203038096428,3,339,0.041529878973960876,0.04854446277022362,0.039658308029174805,0.11614103615283966,0.09056738764047623,0.06152353063225746,280.02716064453125,418.1716003417969,3.048060655593872,8.37582778930664,4.094228744506836,2023_01_26,2023,1,26,26,0.2219215130041655,0.2111487090587616,0.06723354011774063,0.07118722051382065,864949,1,0.27565494483968933
-117.30658852189116,33.38032354059535,0.4837405709117926,0.12517344236331768,0.391086028990107,0.47115516662597656,0.03112989105284214,3,382,0.06357133388519287,0.09031028300523758,0.08735192567110062,0.23699186742305756,0.21083945035934448,0.14811351895332336,282.56951904296875,51.894344329833984,1.9641757011413574,1.867379903793335,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.25582370162010193,0.06619732826948166,0.20682382583618164,802051,1,0.2101313341239017
-117.54083297064348,33.47033413895851,0.8758600909587155,0.11283003685704876,0.011309811112803957,0.2375137209892273,0.037588249891996384,3,338,0.0417134054005146,0.06758533418178558,0.05417313054203987,0.37375161051750183,0.1994713544845581,0.09826934337615967,288.4063415527344,181.45799255371094,6.072901248931885,15.05139446258545,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.667831301689148,0.08603135496377945,0.008623575791716576,779264,1,0.09017526896899544
-117.0322188666396,33.04088598291259,0.764904754568451,0.150280108042561,0.08481512496459047,0.40032660961151123,0.03201127052307129,3,339,0.04455141723155975,0.07253473997116089,0.06827935576438904,0.2837614417076111,0.2192022204399109,0.12505197525024414,281.9754638671875,139.6710968017578,7.265579700469971,14.495670318603516,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.4586930274963379,0.09011898189783096,0.05086137354373932,907818,1,0.14853400179230755
-117.29465940644543,33.316340103204674,0.6417191384579138,0.1806748418784245,0.17760603844562292,0.6033118963241577,0.023855803534388542,3,57,0.043687961995601654,0.05919232591986656,0.06122421845793724,0.15995025634765625,0.19392134249210358,0.12770381569862366,284.9329528808594,84,6.648204803466797,1.5634244680404663,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2545623481273651,0.07167156040668488,0.0704542025923729,830937,1,0.3342798399729007
-117.27676573327686,33.34290949669741,0.7012535006376448,0.1924038766557936,0.10634261269329608,0.6279644966125488,0.022279011085629463,3,57,0.044876597821712494,0.05863878130912781,0.06314034014940262,0.18607881665229797,0.19677555561065674,0.12435393035411835,284.147216796875,199.73394775390625,4.423369407653809,6.567417621612549,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2608911991119385,0.07158107310533524,0.03956322744488716,817461,1,0.28060506425944187
-117.39985251537587,33.44756037310759,0.7148426095944073,0.2146137387024273,0.07054364489477385,0.4528384208679199,0.02808220125734806,3,359,0.031657230108976364,0.04969961568713188,0.04324612393975258,0.22905674576759338,0.16829487681388855,0.08354894816875458,280.97393798828125,772.80584716796875,4.367739200592041,3.068321704864502,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3911344110965729,0.11742839217185974,0.03859877213835716,784274,2,0.22327655534567695
-117.4497379072398,33.432920095060574,0.6003455574640454,0.2418344361271951,0.1578199892693726,0.5652948021888733,0.02359718270599842,3,338,0.020402168855071068,0.01896543614566326,0.008018997497856617,0.03184041753411293,0.016748758032917976,0.009510737843811512,281.4440612792969,243.0915069580078,12.268112182617188,18.39874839782715,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.26097333431243896,0.10512668639421463,0.06860516965389252,788104,2,0.25002232520014045
-117.17319932190719,32.96931129023827,0.508556877788163,0.27227833766269505,0.21916478454914193,0.6361240148544312,0.022162236273288727,3,54,0.06575003266334534,0.07048845291137695,0.08193367719650269,0.14293180406093597,0.08689788728952408,0.07858975231647491,283.9349060058594,91.710113525390625,2.741925001144409,18.434722900390625,4.968373775482178,2023_01_26,2023,1,26,26,0.2219215130041655,0.18505163490772247,0.099075548350811,0.07974880188703537,924143,2,0.36317045096801787
-117.27839243083764,33.07450439916871,0.6106600402622626,0.29512163477977127,0.09421842568800788,0.5192221403121948,0.027682604268193245,3,301,0.04621671140193939,0.06641436368227005,0.07135012745857239,0.20007839798927307,0.11267143487930298,0.07660531252622604,282.82513427734375,73.62579345703125,6.675148963928223,16.860719680786133,4.114461421966553,2023_01_26,2023,1,26,26,0.2219215130041655,0.29359182715415955,0.14188794791698456,0.04529813304543495,897042,2,0.2721135017210054
-117.32068656741792,33.40255507392601,0.4566357742274791,0.29892627256424903,0.24443790690110195,0.5173157453536987,0.029964696615934372,3,58,0.03529519587755203,0.03584567457437515,0.027577633038163185,0.0824909582734108,0.08576647937297821,0.04675694555044174,280.9012451171875,73.07098388671875,4.181882858276367,1.185420036315918,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.22041089832782745,0.14428700506687164,0.11798632889986038,795413,2,0.32095160713914533
-117.3033351267696,33.316882335724934,0.2663600154783306,0.24274852024169474,0.4908913975400186,0.5534560680389404,0.031227802857756615,3,170,0.08029904961585999,0.0937366634607315,0.09831326454877853,0.15630127489566803,0.1502617448568344,0.12718135118484497,284.0931091308594,89.5986557006836,1.2961034774780273,5.64854621887207,4.521274566650391,2023_01_26,2023,1,26,26,0.2219215130041655,0.11894144862890244,0.10839787870645523,0.21920457482337952,830666,2,0.2963415019637601
-116.95413738372216,33.07667332924975,0.7004636455355441,0.24182130017048284,0.05771503773709613,0.5500008463859558,0.02654792182147503,3,59,0.021720822900533676,0.02883417345583439,0.027715813368558884,0.07436038553714752,0.07271862030029297,0.04907430335879326,280.2374267578125,313.4060363769531,5.718879222869873,2.714224338531494,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3152080476284027,0.108819380402565,0.02597171813249588,896179,2,0.3041639510618845
-117.40798600317977,33.28489061702959,0.6704149377477965,0.29754093900352907,0.03204414642401284,0.3570250868797302,0.033168304711580276,3,338,0.0694340243935585,0.08125358074903488,0.08063243329524994,0.283344566822052,0.2660325765609741,0.15602976083755493,286.2409973144531,102.83361053466797,6.658041477203369,12.223347663879395,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.43105998635292053,0.19131135940551758,0.02060358226299286,846968,2,0.34142091864237845
-117.39117679505172,33.42207544465537,0.7176658615240206,0.2484770054708477,0.03385712287765319,0.5402001738548279,0.02424471266567707,3,339,0.01737901009619236,0.03508938476443291,0.03149747848510742,0.15705327689647675,0.09519588202238083,0.040676262229681015,280.4407043457031,724,7.112192153930664,32.95061492919922,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3299826383590698,0.11424968391656876,0.015567499212920666,791108,2,0.2016586982900326
-117.39171902757198,33.29953089507661,0.7155396496736696,0.238973520271186,0.04548688207862013,0.39133310317993164,0.03125305101275444,3,358,0.04068993404507637,0.05265318602323532,0.0443754680454731,0.20312249660491943,0.13877709209918976,0.06414296478033066,285.3514099121094,166.41207885742188,6.772576332092285,3.613957405090332,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.4355252981185913,0.1454552710056305,0.027686359360814095,840237,2,0.2743159246892482
-117.17482601946797,33.27296150158387,0.6983578777880984,0.24935165925043992,0.05229043078973356,0.5368243455886841,0.02715509571135044,3,57,0.05370206758379936,0.07392369210720062,0.08335067331790924,0.22233206033706665,0.21123501658439636,0.14109359681606293,279.9234619140625,75,0.7920320630073547,0.7598394751548767,4.974509239196777,2023_01_26,2023,1,26,26,0.2219215130041655,0.3234623670578003,0.11549361795186996,0.024219654500484467,851321,2,0.29782628355260593
-117.40419037553795,33.29573526743479,0.6585698271564614,0.29703672015467375,0.044393410751082205,0.42261165380477905,0.029879385605454445,3,338,0.053158052265644073,0.08262847363948822,0.08137672394514084,0.35486242175102234,0.3240438401699066,0.1974376142024994,286.6730041503906,131.09873962402344,6.492610454559326,17.70484733581543,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.3802505433559418,0.17150554060935974,0.025632238015532494,842255,2,0.3516182362242904
-117.28110359343894,33.355923077183654,0.5952329425161144,0.3665519992294796,0.03821502373783102,0.5952715873718262,0.022363826632499695,3,338,0.03181478753685951,0.02956295572221279,0.0255917739123106,0.10312265157699585,0.07423213124275208,0.03287806361913681,283.0162048339844,163.81288146972656,4.560712814331055,7.2552008628845215,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.240907683968544,0.14835400879383087,0.015466705895960331,811905,3,0.321642921529105
-117.45678693000318,33.49473460237021,0.5204100624434682,0.3086478041602761,0.17094207255699714,0.6938415765762329,0.01757383719086647,3,339,0.048092957586050034,0.04971849545836449,0.05557994917035103,0.24231764674186707,0.17922139167785645,0.09819291532039642,282.6053771972656,298.1429443359375,20.487688064575195,22.191057205200195,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.1593279242515564,0.09449512511491776,0.052335355430841446,775552,3,0.27028826973256526
-117.33641131050545,33.28651731459037,0.5229469861123764,0.3669906720161676,0.11006229535211494,0.599597692489624,0.02257145754992962,3,338,0.026589887216687202,0.026535799726843834,0.017333388328552246,0.05229334905743599,0.033328019082546234,0.019451327621936798,280.78216552734375,92.41534423828125,10.995983123779297,9.063032150268555,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.20938917994499207,0.14694391191005707,0.04406919702887535,846430,3,0.3492586469884829
-117.51101018202918,33.49581906741073,0.45436509493405186,0.3568034893505052,0.18883139936802176,0.544235110282898,0.025972172617912292,3,338,0.036224447190761566,0.047167498618364334,0.04951328784227371,0.1642845720052719,0.1483331024646759,0.0903671383857727,286.9472351074219,234.85252380371094,5.344653129577637,18.391578674316406,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.20708365738391876,0.1626185029745102,0.0860627219080925,775322,3,0.3540761877617227
-117.07071737557806,32.96334673251541,0.630248743744033,0.35506932611156145,0.01468193945055689,0.6997719407081604,0.018265992403030396,3,59,0.029402993619441986,0.035928141325712204,0.04465484991669655,0.14799629151821136,0.20507587492465973,0.1442953497171402,288.7882080078125,204.53179931640625,7.866216659545898,5.456711769104004,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.18921835720539093,0.1066017746925354,0.004407930187880993,925565,3,0.44588045112934105
-117.15205225361706,33.19325332110565,0.3362323127642042,0.3196193986502313,0.3441483102500804,0.3121858239173889,0.041269440203905106,3,338,0.04053385928273201,0.05034757778048515,0.05549373850226402,0.1463308036327362,0.12523359060287476,0.08824651688337326,282.1213684082031,229.8347625732422,1.576840877532959,1.3070834875106812,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2312653511762619,0.21983875334262848,0.2367100864648819,868864,3,0.3654718959438168
-117.41286609586211,33.28597508207011,0.6278018817073358,0.3031555965825476,0.06904254314980729,0.47872984409332275,0.027738723903894424,3,338,0.03285784646868706,0.033680837601423264,0.029864409938454628,0.11402023583650589,0.07267484813928604,0.04417608305811882,284.81561279296875,72.51231384277344,3.056668281555176,4.261247634887695,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.32725438475608826,0.15802596509456635,0.03598981723189354,846559,3,0.2598245348053277
-117.02516984387621,33.03275249510869,0.6410408840659186,0.33906359641280764,0.01989545093273982,0.721642792224884,0.015583631582558155,3,359,0.03595440089702606,0.045840609818696976,0.04444527253508568,0.14988504350185394,0.10781576484441757,0.05821499601006508,278.5758056640625,149.81961059570313,4.157826900482178,4.932656764984131,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.17843835055828094,0.09438079595565796,0.005538042169064283,909896,3,0.34612864509684255
-117.25778759506775,33.36242986742677,0.38634916782584605,0.3056631029912602,0.30798772918289374,0.4064025282859802,0.0365210697054863,3,379,0.045048657804727554,0.04855417087674141,0.04919571802020073,0.1255442500114441,0.09490858018398285,0.06386945396661758,282.2899475097656,211,4.494957447052002,7.624610900878906,4.010556221008301,2023_01_26,2023,1,26,26,0.2219215130041655,0.22933588922023773,0.18144084513187408,0.18282073736190796,809111,3,0.37469516158182953
-117.49365874138086,33.38249247067639,0.56184780609205065,0.3896134441488777,0.04853880861779624,0.6202476024627686,0.021035434678196907,3,339,0.037093888968229294,0.03672162815928459,0.03768192231655121,0.13998177647590637,0.09270764887332916,0.04806416481733322,281.160888671875,91.41321563720703,2.7717692852020264,0.8520412445068359,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.21336305141448975,0.14795663952827454,0.018432728946208954,801096,3,0.3359545986044703
-117.42587967634836,33.30115759263739,0.6178292902691163,0.3586686328360769,0.023502169592415703,0.42732733488082886,0.030218455940485,3,338,0.04636740684509277,0.060930635780096054,0.056455571204423904,0.2127855271100998,0.22469747066497803,0.13642098009586334,286.1084899902344,112.82807159423828,8.951549530029297,1.914077639579773,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.35381394624710083,0.20539972186088562,0.013459050096571445,839360,3,0.45518958526619696
-117.09674453655053,33.12167862843133,0.3180520337582951,0.30946842945522124,0.37247948948581905,0.6849693059921265,0.02274751104414463,3,54,0.06192810460925102,0.0817728117108345,0.09640680253505707,0.11765596270561218,0.1584693193435669,0.14085189998149872,279.3420715332031,194,0.11808423697948456,0.9175542593002319,4.977149486541748,2023_01_26,2023,1,26,26,0.2219215130041655,0.10019615292549133,0.09749205410480499,0.11734247207641602,880668,3,0.45546603179780215
-117.50992571698866,33.47900985928267,0.5321123242927737,0.4073256950125384,0.060561899403230895,0.5188233852386475,0.026267897337675095,3,338,0.042711738497018814,0.06124615669250488,0.062073249369859695,0.19702786207199097,0.17709453403949738,0.12464461475610733,287.70458984375,231.00221252441406,7.435213088989258,9.595603942871094,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2560400068759918,0.19599559903144836,0.02914096973836422,777856,4,0.38717714063475267
-117.51209464706969,33.44376474546577,0.38968300315857135,0.4944342269487592,0.11588285479319861,0.5612170696258545,0.027395477518439293,3,282,0.048090867698192596,0.06857194006443024,0.06942878663539886,0.2049315869808197,0.14764980971813202,0.09228441119194031,285.33721923828125,77,1.9967068433761597,2.4395556449890137,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.17098625004291534,0.21694929897785187,0.05084741860628128,785097,4,0.4254986031478006
-117.49474320642138,33.53973990155179,0.5214964733193668,0.47769684566997495,8.067215595653123e-4,0.557868242263794,0.02406226098537445,3,338,0.027949389070272446,0.04142796993255615,0.03204689547419548,0.14238974452018738,0.12543927133083344,0.07843366265296936,284.3697509765625,466.7917785644531,7.639925956726074,3.1648778915405273,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.23057015240192413,0.21120494604110718,3.56677221134305e-4,771864,4,0.45396574238652865
-117.3846700048086,33.22958289996307,0.5030293101497824,0.45260285507028036,0.044367843157176304,0.7776540517807007,0.015585453249514103,3,170,0.0584651343524456,0.07069180905818939,0.07203195989131927,0.1755210906267166,0.17667795717716217,0.11889342963695526,284.17333984375,30,6.8589067459106445,4.255573272705078,4.710541248321533,2023_01_26,2023,1,26,26,0.2219215130041655,0.11184652894735336,0.10063441097736359,0.009865010157227516,861769,4,0.43420512429577635
-117.0457746796461,33.05227286583805,0.44704792544460414,0.42548211044917944,0.12746992959119302,0.6762027144432068,0.019599538296461105,3,78,0.039262376725673676,0.052872251719236374,0.044630344957113266,0.11183647811412811,0.1570013016462326,0.09553607553243637,276.9429016113281,98.58074951171875,2.376702308654785,0.8002188801765442,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.14475290477275848,0.13776995241641998,0.04127441719174385,904982,4,0.5185995262217256
-117.0430635170448,33.14119899916069,0.46641027734673424,0.4418079866097562,0.09178167921426154,0.672238290309906,0.022591903805732727,3,55,0.05705017223954201,0.06110818311572075,0.06626880913972855,0.09032748639583588,0.09355208277702332,0.07400760799646378,281.62384033203125,212,0.39246588945388794,2.183300495147705,4.037365913391113,2023_01_26,2023,1,26,26,0.2219215130041655,0.15287142992019653,0.14480774104595184,0.030082520097494125,878096,4,0.5201068848416178
-117.50016553162398,33.53811320399101,0.4358043583375459,0.4732945595873902,0.09090099812938501,0.5118486881256104,0.02736639603972435,3,338,0.0297593604773283,0.03380480408668518,0.03153329715132713,0.10918598622083664,0.10566462576389313,0.06660990417003632,284.49896240234375,468.36627197265625,8.325422286987305,6.893056869506836,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.21273846924304962,0.231039360165596,0.044373441487550735,771959,4,0.4850784455313778
-117.46112479016526,33.46762297635721,0.41500961395342345,0.49705390706491887,0.08793645112911962,0.7993742823600769,0.012967986054718494,3,59,0.0275887344032526,0.021997062489390373,0.020899023860692978,0.05698129162192345,0.05783671513199806,0.03300446271896362,280.4986877441406,263.5301208496094,14.890170097351074,7.0843424797058105,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.08326160162687302,0.09972179681062698,0.017642313614487648,779906,4,0.4236689655552603
-117.41123939830133,33.28760177963089,0.5607125971287518,0.4216805169323181,0.017606856575541216,0.3022230267524719,0.03673519939184189,3,338,0.0252867192029953,0.02312750183045864,0.01274246908724308,0.051423318684101105,0.03400012105703354,0.010832921601831913,282.6293640136719,87.77345275878906,5.365812301635742,12.276954650878906,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.391252338886261,0.29423895478248596,0.012285659089684486,845975,4,0.35888974180000044
-117.33370014790415,33.31796680076545,0.5510031485493253,0.43040941884381123,0.018587327693267965,0.5561478137969971,0.026854537427425385,3,58,0.04014122113585472,0.046080369502305984,0.044086989015340805,0.12905088067054749,0.14618133008480072,0.09034384787082672,283.1679992675781,28,0,1.4608477354049683,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24456395208835602,0.19103816151618958,0.008250026032328606,830158,4,0.4510775883914698
-117.13415858044847,33.22470280728073,0.43206992851096926,0.4974361248379054,0.07049401229641263,0.5460097193717957,0.025400754064321518,3,339,0.02795104682445526,0.0410081185400486,0.038877345621585846,0.09129878878593445,0.1041344627737999,0.06941758841276169,280.3204345703125,229.19126892089844,13.010869979858398,11.923439025878906,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.19615554809570313,0.22583116590976715,0.03200359642505646,862717,4,0.5737055302570561
-117.43509762919278,33.26482801377997,0.5501616207975168,0.42301975491317356,0.02681862889210733,0.5953232645988464,0.024179698899388313,3,59,0.04623385891318321,0.045968759804964066,0.0412963405251503,0.11219991743564606,0.14733700454235077,0.08934372663497925,284.9902648925781,4.482963562011719,3.4340338706970215,5.635442733764648,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2226376086473465,0.17118625342845917,0.01085287518799305,853625,4,0.46854609919175644
-117.30767298693168,33.39821721376393,0.4290535907899786,0.5111053352965055,0.05984102157528446,0.4305821657180786,0.03162626177072525,3,339,0.031938955187797546,0.04620721936225891,0.04535809904336929,0.14921614527702332,0.15255309641361237,0.09498625993728638,283.2857666015625,198.80654907226563,4.597324371337891,5.364946365356445,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24431076645851135,0.29103249311447144,0.03407454490661621,796639,5,0.47082693020990074
-117.33044675278259,33.41231525929069,0.41033926033169044,0.5064647959712184,0.08319601073822788,0.6110293865203857,0.022376710548996925,3,339,0.043758247047662735,0.061538465321063995,0.06058866158127785,0.19980411231517792,0.20586887001991272,0.14172197878360748,284.60589599609375,225.68649291992188,12.157600402832031,11.875493049621582,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.15960991382598877,0.1969999223947525,0.032360803335905075,793290,5,0.4789846603627012
