x,y,GV_fraction,NPV_fraction,SOIL_fraction,shade_fraction,RMSE,Complexity,model#,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST,elevation,slope,relative_elevation,cdl_class,date_str,year,month,day,doy,doy_sin,GV_fraction_raw,NPV_fraction_raw,SOIL_fraction_raw,index,GV_bin,GV_prediction
-117.5012499966645,33.32935368369091,0.1377433084347673,0.45402065092977745,0.4082360298340366,0.3102220296859741,0.042207080870866776,3,283,0.07058937847614288,0.10541149228811264,0.11708958446979523,0.21056170761585236,0.22935236990451813,0.18506193161010742,291.21826171875,3.8034186363220215,11.418754577636719,25.09333038330078,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.09501229971647263,0.31317344307899475,0.2815922200679779,825897,1,0.18418665174664597
-117.37762098204522,33.27513043166491,0.16411355492281446,0.7248535621811171,0.11103286513397309,0.580534815788269,0.024239005520939827,3,2,0.044439565390348434,0.06020008772611618,0.06401008367538452,0.13849382102489471,0.1625639945268631,0.11570136994123459,287.429443359375,10,0.3398306369781494,1.860921859741211,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.068839922547340393,0.30405083298683167,0.0465744212269783,852206,1,0.19859981994109913
-117.37490981944391,33.28543284954985,0.14531635932454331,0.6424330743940354,0.21225041798845135,0.6985461711883545,0.019987406209111214,3,59,0.04062653332948685,0.05687021091580391,0.061728037893772125,0.1444215029478073,0.1569228172302246,0.10498582571744919,286.3545227050781,12.379748344421387,1.0220835208892822,5.627194404602051,4.189874172210693,2023_01_26,2023,1,26,26,0.2219215130041655,0.04380617290735245,0.19366391003131866,0.06398370116949081,848509,1,0.21967222780195164
-117.39985251537587,33.21385815687553,0.1266255621340282,0.11015115423046105,0.7632232836355107,0.47243380546569824,0.03803687542676926,3,54,0.07972757518291473,0.10948735475540161,0.11657261103391647,0.15570956468582153,0.14543935656547546,0.12719668447971344,287.30517578125,0.8928311467170715,0.6138262152671814,4.85850715637207,4.075681686401367,2023_01_26,2023,1,26,26,0.2219215130041655,0.06680336594581604,0.05811202526092529,0.4026508033275604,866344,1,0.17961614177630728
-117.36298070399819,33.355923077183654,0.17624160417543264,0.28399783787709343,0.5397605420214066,0.06435400247573853,0.05851467698812485,3,382,0.05643787607550621,0.09872905164957047,0.1271050125360489,0.2349197417497635,0.2831142544746399,0.24046626687049866,288.3672790527344,160,1.3577251434326172,2.0644969940185547,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.16489975154399872,0.2657214403152466,0.505024790763855,813249,1,0.1883714126006443
-117.33532684546493,33.32826921865039,0.19790237294445856,0.5589452182641005,0.24315242136932957,0.4076445698738098,0.03423140197992325,3,2,0.05747049301862717,0.09206275641918182,0.10615414381027222,0.17865262925624847,0.2207636684179306,0.1749114841222763,291.8916931152344,27,0.9799990653991699,2.899367094039917,4.237032413482666,2023_01_26,2023,1,26,26,0.2219215130041655,0.11722854524850845,0.33109423518180847,0.14403265714645386,826554,1,0.22982286979387684
-117.37165642432235,33.26157461865841,0.159219685066489,0.37490475274310914,0.46587553249986047,0.7490587830543518,0.01740109920501709,3,102,0.0439390204846859,0.056247543543577194,0.06306954473257065,0.10918924957513809,0.14810653030872345,0.11642289161682129,288.8304748535156,7,0.11783906072378159,1.2391929626464844,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.0399547815322876,0.09407905489206314,0.11690737307071686,856123,1,0.17824791957966873
-116.97094659185022,33.08318011949287,0.17267861477100524,0.36477590245505975,0.4625454636442353,0.22104573249816895,0.044386353343725204,3,23,0.0757436752319336,0.11393298953771591,0.14071069657802582,0.27257758378982544,0.34998634457588196,0.30042749643325806,295.0041809082031,121.7706069946289,1.0081896781921387,2.1799638271331787,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.13450874388217926,0.28414374589920044,0.36030176281929016,894513,1,0.173777186113802
-117.36623409911975,33.26211685117867,0.16601812064803095,0.42310363638735266,0.4108782764679321,0.6664249300956726,0.02233532816171646,3,102,0.041949931532144547,0.05511775240302086,0.06213073432445526,0.10460560768842697,0.1434667557477951,0.11489357054233551,288.1877136230469,7,0,0.40798959136009216,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.05537950620055199,0.14113682508468628,0.13705874979496002,856012,1,0.19458634969832153
-117.33370014790415,33.32718475360987,0.23780685863886655,0.7532792386321687,0.008913852868582223,0.6451064348220825,0.02220166102051735,3,58,0.03879372403025627,0.05864186957478523,0.0626450702548027,0.13460689783096313,0.1643420159816742,0.12177740037441254,291.3775634765625,27,0,2.636263847351074,4.500217914581299,2023_01_26,2023,1,26,26,0.2219215130041655,0.0843961238861084,0.2673339545726776,0.003163469024002552,827099,2,0.2622942179425327
-117.08264649102378,33.08372235201313,0.2630958679809863,0.23664780001379448,0.5002563320052192,0.6845743060112,0.025923023000359535,3,334,0.07711074501276016,0.11063255369663239,0.13166671991348267,0.18914969265460968,0.18746396899223328,0.1613786518573761,292.13580322265625,177,1.5076285600662231,4.96175479888916,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.08298719674348831,0.0746447965502739,0.15779370069503784,894041,2,0.24865549546493843
-117.33370014790415,33.31417117312363,0.24538830274924592,0.697197153968617,0.05741457695055035,0.6680606603622437,0.02097482979297638,3,58,0.02186136320233345,0.03818400204181671,0.0412415936589241,0.09475384652614594,0.11351028084754944,0.08043219149112701,290.058349609375,27,0.3958263099193573,1.3070744276046753,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.08145403116941452,0.2314271628856659,0.01905815675854683,833800,2,0.3888280280032306
-117.3738253544034,33.28380615198907,0.22380627075402038,0.5685913464301979,0.20760233675714793,0.6764740943908691,0.021013863384723663,3,59,0.039117369800806046,0.05542057380080223,0.06001272797584534,0.13442185521125793,0.1499549299478531,0.10618185251951218,285.30804443359375,14,1.445792317390442,4.833455562591553,4.976955890655518,2023_01_26,2023,1,26,26,0.2219215130041655,0.07240712642669678,0.18395403027534485,0.06716473400592804,849065,2,0.2970156676510432
-117.05065477232844,33.05661072600013,0.21156506161383312,0.7705339814069971,0.017900964216729997,0.6139627695083618,0.0221906416118145,3,2,0.05209343507885933,0.06919063627719879,0.08596745133399963,0.15276522934436798,0.2340155839920044,0.1938861459493637,294.3804626464844,95,0.44376787543296814,0.7489138245582581,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.08167199045419693,0.2974548041820526,0.006910438649356365,905447,2,0.18391652434355615
-117.11301151215834,33.15855043980901,0.23131477556667993,0.27551714440328773,0.49316802621631906,0.4461946487426758,0.03449684754014015,3,283,0.046256329864263535,0.0772211030125618,0.08561214059591293,0.19392095506191254,0.1502111405134201,0.1091446653008461,284.87847900390625,229,3.7924699783325195,11.688521385192871,4.815832138061523,2023_01_26,2023,1,26,26,0.2219215130041655,0.1281033605337143,0.15258286893367767,0.27311909198760986,877314,2,0.31060112379459365
-117.25507643246645,32.97690254552191,0.22159223412820545,0.2470562098657748,0.5313515094019902,0.36052048206329346,0.046395186334848404,3,54,0.11834002286195755,0.1642749309539795,0.19650672376155853,0.2506697177886963,0.31034982204437256,0.2753514051437378,295.153564453125,1.536750316619873,0.8390482664108276,5.049080848693848,4.046106815338135,2023_01_26,2023,1,26,26,0.2219215130041655,0.14170369505882263,0.15798738598823547,0.33978840708732605,924099,2,0.16628253266410833
-117.20952890076461,33.28651731459037,0.24261449634666235,0.7120660051756027,0.04531955999830695,0.6366785764694214,0.02283645235002041,3,58,0.037786927074193954,0.05422331020236015,0.058013807982206345,0.1524278223514557,0.1602046638727188,0.1112133041024208,292.4387512207031,52,1.9225493669509888,1.914185881614685,4.739346981048584,2023_01_26,2023,1,26,26,0.2219215130041655,0.08814704418182373,0.2587088346481323,0.01646556705236435,848150,2,0.3334268052287838
-117.15205225361706,33.19108439102461,0.20807884290757264,0.39568053788884083,0.3962406764803994,0.4796791076660156,0.04629049450159073,3,334,0.05992764234542847,0.08557229489088058,0.10303807258605957,0.19607357680797577,0.27891969680786133,0.2370855212211609,295.35552978515625,224.76913452148438,1.0231375694274902,3.1611928939819336,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.10826776921749115,0.20588085055351257,0.20617230236530304,870983,2,0.22233959467319203
-117.42479521130784,33.38791479587899,0.21660118502367134,0.49048094215043736,0.29291792448521997,0.42309892177581787,0.036313511431217194,3,282,0.06078619509935379,0.10270382463932037,0.11358209699392319,0.24958418309688568,0.26243001222610474,0.20169799029827118,293.50933837890625,342.81512451171875,11.279568672180176,23.712770462036133,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.12495745718479156,0.282958984375,0.16898466646671295,800687,2,0.271801505545696
-117.38521223732886,33.20626690159189,0.39709230788700367,0.2656868515807975,0.3372208405321988,0.7927653193473816,0.015556517988443375,3,391,0.07068322598934174,0.09524185955524445,0.09685658663511276,0.12725675106048584,0.11661282926797867,0.09949570894241333,290.8174743652344,0.5420539379119873,1.140470027923584,2.0747334957122803,4.055356025695801,2023_01_26,2023,1,26,26,0.2219215130041655,0.08229129761457443,0.0550595298409462,0.06988385319709778,867878,3,0.3140632928686945
-117.2355560617371,33.03763258779103,0.3705498279530486,0.13016979594650857,0.49928032480133394,0.4190479516983032,0.03554748371243477,3,59,0.07464176416397095,0.11325820535421371,0.1376112997531891,0.21551769971847534,0.2673549950122833,0.22410231828689575,295.0519714355469,12.94839859008789,2.1112253665924072,1.0426299571990967,4.476075649261475,2023_01_26,2023,1,26,26,0.2219215130041655,0.21527168154716492,0.07562240958213806,0.2900579273700714,910331,3,0.31215046571363647
-117.37328312188313,33.26157461865841,0.31791398746727745,0.5226022522816004,0.1594838542214827,0.643210768699646,0.02268879860639572,3,58,0.04563555866479874,0.059883713722229004,0.06188279390335083,0.1429409235715866,0.17963029444217682,0.1301340013742447,288.6699523925781,8.133061408996582,0.4285048246383667,3.846677541732788,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.11342828720808029,0.18645885586738586,0.056902121752500534,856120,3,0.2832772238919156
-117.37490981944391,33.21819601703761,0.3262093898974254,0.30088584906589455,0.3729048134209282,0.7155411839485168,0.023077623918652534,3,334,0.06726110726594925,0.09675335139036179,0.096442312002182,0.20540760457515717,0.14625315368175507,0.10757101327180862,289.29205322265625,40.55485916137695,2.37483811378479,4.193800926208496,4.0735321044921875,2023_01_26,2023,1,26,26,0.2219215130041655,0.09279313683509827,0.08558963239192963,0.10607606172561646,865627,3,0.395254379949902
-117.25073857230437,33.34290949669741,0.36280334059875274,0.3736500525542624,0.26354664804662614,0.6383181810379028,0.021970752626657486,3,287,0.046935465186834335,0.08473564684391022,0.08872717618942261,0.21339629590511322,0.16411055624485016,0.12662102282047272,293.8006591796875,178,1.2648026943206787,0.9577510952949524,4.441442012786865,2023_01_26,2023,1,26,26,0.2219215130041655,0.13121937215328217,0.13514243066310883,0.09532003104686737,819022,3,0.42214349681497787
-117.45841362756396,33.30766438288051,0.38128953569333623,0.31393339179425117,0.30477714199110745,0.35658717155456543,0.03771248087286949,3,338,0.05663162097334862,0.08686593174934387,0.09805136919021606,0.23834121227264404,0.24620474874973297,0.17794328927993774,290.806396484375,33.77806854248047,1.7698485851287842,13.823670387268066,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24532657861709595,0.20198877155780792,0.19609752297401428,837304,3,0.42701494368711235
-117.25019633978411,33.04630830811519,0.35969972072431855,0.1613817354642055,0.4789185610490131,0.5677700042724609,0.026619549840688705,3,283,0.05435171350836754,0.08718740940093994,0.09682963788509369,0.22265182435512543,0.17881450057029724,0.13913311064243317,294.5726623535156,75.14026641845703,1.385351300239563,0.11336232721805573,4.090566635131836,2023_01_26,2023,1,26,26,0.2219215130041655,0.1554730087518692,0.06975402683019638,0.20700296759605408,908203,3,0.4284036591153947
-117.33478461294467,33.32664252108961,0.34033869941056294,0.5436787784137741,0.1159825028817403,0.6138379573822021,0.02415616251528263,3,58,0.03319194167852402,0.04815506935119629,0.052438411861658096,0.12766076624393463,0.1578609049320221,0.11397707462310791,290.62921142578125,27.171934127807617,0.44427254796028137,0.9457329511642456,4.834970474243164,2023_01_26,2023,1,26,26,0.2219215130041655,0.1314258873462677,0.2099481076002121,0.04478804022073746,827373,3,0.4245168748871933
-117.28381475604023,33.35483861214313,0.36462917260156125,0.5625594579721218,0.07281135659965918,0.41913312673568726,0.035219550132751465,3,281,0.03702762350440025,0.07826439291238785,0.07976016402244568,0.3168560266494751,0.21523810923099518,0.13805590569972992,290.99725341796875,174,1.7302055358886719,20.872026443481445,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.21180100739002228,0.32677215337753296,0.04229370504617691,813818,3,0.5162735319940315
-117.67693333322873,33.47521423164085,0.3269225968382071,0.2517668355426007,0.4213105884228699,0.6418623328208923,0.028368117287755013,3,334,0.04196876659989357,0.06903969496488571,0.07304639369249344,0.12653964757919312,0.09809411317110062,0.07842795550823212,284.6015319824219,8.860054016113281,4.622798442840576,12.090258598327637,4.054683685302734,2023_01_26,2023,1,26,26,0.2219215130041655,0.11708329617977142,0.09016718715429306,0.15088719129562378,779724,3,0.33501091257060717
-117.42967530399018,33.471418603999034,0.44134556173333916,0.42181778330791514,0.13683662281453665,0.65232086181640625,0.020208265632390976,3,338,0.03709619864821434,0.05688609182834625,0.058693237602710724,0.1841578185558319,0.19265657663345337,0.1378665268421173,291.77105712890625,320,4.139822006225586,15.917840957641602,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.15344664454460144,0.14665724337100983,0.04757523909211159,780459,4,0.4792846285806829
-117.42371074626732,33.37056335523067,0.4535808703948328,0.37380914413626304,0.17260995148280664,0.5615512728691101,0.024648141115903854,3,342,0.040947165340185165,0.07612580806016922,0.0800757184624672,0.2616083323955536,0.23066487908363342,0.15391960740089417,293.94842529296875,163.39990234375,3.9443228244781494,8.601897239685059,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.19887195527553558,0.16389614343643188,0.07568061351776123,806913,4,0.505379783519244
-117.66825761290457,33.47575646416111,0.4499823209236398,0.14867346098851664,0.40134415337672946,0.5394558906555176,0.02644304186105728,3,54,0.06867355853319168,0.0984387919306755,0.10994735360145569,0.22783173620700836,0.16720476746559143,0.1262054592370987,292.6526794433594,84.53673553466797,3.611745834350586,12.636223793029785,4.6585612297058105,2023_01_26,2023,1,26,26,0.2219215130041655,0.20723670721054077,0.06847068667411804,0.18483668565750122,779646,4,0.5354119541547279
-117.32339773001921,33.36242986742677,0.477400667272295,0.1642458086290042,0.35835342274622084,0.6324421167373657,0.023884544149041176,3,58,0.03951812535524368,0.07226449996232986,0.08367521315813065,0.16394199430942535,0.1704467535018921,0.12548543512821198,287.0158386230469,45.329124450683594,0.8844917416572571,0.8872026205062866,4.713244438171387,2023_01_26,2023,1,26,26,0.2219215130041655,0.17547237873077393,0.06036984175443649,0.13171562552452087,810416,4,0.5080249934882586
-117.23880945685866,33.06637091136481,0.42089494103606356,0.42858897549454533,0.1505161717082286,0.6200356483459473,0.0223521888256073,3,79,0.0408492349088192,0.052166640758514404,0.05793411284685135,0.12887020409107208,0.17875167727470398,0.1239408552646637,293.3368225097656,38.8230094909668,2.6324050426483154,1.2834982872009277,4.730252265930176,2023_01_26,2023,1,26,26,0.2219215130041655,0.15992507338523865,0.16284853219985962,0.057190779596567154,901809,4,0.3688191533969091
-117.16560806662356,33.29031294223219,0.43242466246767525,0.4040467978312979,0.1635285633198813,0.3690989017486572,0.03472258523106575,3,339,0.034264013171195984,0.05672487989068031,0.06780034303665161,0.2150130569934845,0.20854105055332184,0.1452120542526245,289.05230712890625,226,2.6599037647247314,5.929870128631592,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2728171944618225,0.2549135684967041,0.10317035019397736,846603,4,0.5064006445545529
-117.24856964222333,33.01540105446037,0.42397207431838885,0.37256258535717385,0.20346527154901722,0.4583398699760437,0.032670821994543076,3,59,0.06534956395626068,0.08940142393112183,0.11022060364484787,0.2033904641866684,0.29465559124946594,0.2356535643339157,294.2762756347656,3.310180187225342,1.4022235870361328,6.256805896759033,4.051578998565674,2023_01_26,2023,1,26,26,0.2219215130041655,0.22964876890182495,0.2018022984266281,0.11020902544260025,915544,4,0.3273427873948404
-117.40419037553795,33.45786279099253,0.4016095309800183,0.5162775955296633,0.08211279655053724,0.515817403793335,0.02731773629784584,3,339,0.02838427573442459,0.04710577800869942,0.046059634536504745,0.16163326799869537,0.16402816772460938,0.10785537213087082,291.0447082519531,758.79498291015625,6.2431817054748535,21.402006149291992,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.19445234537124634,0.2499726265668869,0.039757587015628815,783303,4,0.4901774569304105
-117.4253374438281,33.452982698310194,0.46888884245863777,0.4171622181250049,0.11394893941635736,0.47509056329727173,0.027369698509573936,3,359,0.023251045495271683,0.04155163839459419,0.038225553929805756,0.16927850246429443,0.14588242769241333,0.08768699318170547,291.55419921875,654,6.156783580780029,11.976155281066895,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24612417817115784,0.21897238492965698,0.05981287360191345,784364,4,0.5654056562081704
-117.41883065358498,33.48551664952579,0.43898802809171295,0.5526542490079867,0.0083577218902187,0.5389865040779114,0.02558794803917408,3,339,0.024449467658996582,0.03529653325676918,0.032277170568704605,0.12329771369695663,0.11815652996301651,0.07965414226055145,290.9469909667969,548,10.792389869689941,19.696157455444336,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.20237940549850464,0.2547810673713684,0.003853022586554289,778101,4,0.545703747610784
-117.40310591049743,33.30929108044129,0.587753980882322,0.3383695994200727,0.07387644668736985,0.5859218835830688,0.022573260590434074,3,338,0.038053784519433975,0.05812614783644676,0.05284752696752548,0.221015065908432,0.1858346164226532,0.11806626617908478,295.29559326171875,139.3308868408203,9.573803901672363,8.9486665725708,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24337606132030487,0.14011144638061523,0.030590619891881943,836573,5,0.629854534017982
-117.3196021023774,33.41502642189199,0.5372122902325552,0.3953785478775736,0.06740905217376379,0.6944148540496826,0.017430484294891357,3,339,0.02328600361943245,0.04322020336985588,0.04429830238223076,0.11699656397104263,0.10637930035591125,0.06963013857603073,288.9794616699219,78,2.461026430130005,0.6261882185935974,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.16416409611701965,0.12082181125879288,0.020599205046892166,794054,5,0.5591830539959932
-117.25182303734489,32.97527584796113,0.5409945600820182,0.26016276560161267,0.19884262969469135,0.6660555601119995,0.0256363432854414,3,334,0.07216383516788483,0.09940315037965775,0.10465370863676071,0.2303674966096878,0.19499793648719788,0.14777794480323792,293.18377685546875,0,0.025727663189172745,3.682492971420288,4.010949611663818,2023_01_26,2023,1,26,26,0.2219215130041655,0.1806621253490448,0.0868799090385437,0.0664023905992508,924564,5,0.5539048961437057
-117.3738253544034,33.21277369183501,0.5699585261599188,0.09416012699522876,0.33588151579337944,0.7905263900756836,0.016735825687646866,3,222,0.038792528212070465,0.05718567222356796,0.05286048725247383,0.14093954861164093,0.10199817270040512,0.07194394618272781,289.4339904785156,9,8.096136093139648,9.422282218933105,4.544630527496338,2023_01_26,2023,1,26,26,0.2219215130041655,0.11939126998186111,0.019724061712622643,0.07035831362009048,866609,5,0.5730894511027287
-117.29682833652647,33.05715295852039,0.5310332035171698,0.27160871378918244,0.19735794847511642,0.6669350862503052,0.02536790445446968,3,319,0.09128280729055405,0.12545998394489288,0.1319592446088791,0.27878835797309875,0.21646086871623993,0.14539498090744019,294.5075378417969,18.57083511352539,2.0869009494781494,4.932690620422363,4.216052532196045,2023_01_26,2023,1,26,26,0.2219215130041655,0.1768685281276703,0.09046333283185959,0.06573300808668137,905180,5,0.5650290894184175
-117.31851763733688,33.33206484629221,0.5763000020075081,0.2877187079677996,0.13598131009977316,0.6288642287254333,0.02275228127837181,3,58,0.026704121381044388,0.04710066318511963,0.049059413373470306,0.1375192105770111,0.1391116827726364,0.09527114778757095,290.7300109863281,27,0,2.952991485595703,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.21388554573059082,0.1067827045917511,0.05046752840280533,824626,5,0.6066510390791294
-117.40852823570003,33.48822781212709,0.5968854001039142,0.36746414765633145,0.035650431470930444,0.5964189767837524,0.02396613545715809,3,379,0.022294506430625916,0.035649336874485016,0.033171460032463074,0.13810576498508453,0.1271168291568756,0.07819005846977234,290.1366882324219,648.41741943359375,8.604257583618164,2.4477574825286865,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.24089162051677704,0.14830155670642853,0.01438783761113882,777796,5,0.6313227921511451
-117.23880945685866,33.02841463494661,0.5806880021108457,0.337334076149359,0.08197794256174248,0.6421765685081482,0.021117758005857468,3,79,0.03610553964972496,0.048301756381988525,0.05566207692027092,0.1327621042728424,0.1643705517053604,0.11188759654760361,292.4320983886719,11.736854553222656,2.0408687591552734,0.664671003818512,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2077837735414505,0.12070603668689728,0.029333628714084625,912596,5,0.5073384870959136
-117.50179222918476,33.48280548692449,0.5575718590006935,0.31711657638965224,0.12531165958921214,0.5293357372283936,0.025808060541749,3,338,0.037129685282707214,0.052648916840553284,0.051861923187971115,0.1735096275806427,0.16251756250858307,0.10996179282665253,294.7164611816406,255.8853302001953,7.11454963684082,23.68895149230957,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.2624291479587555,0.1492554396390915,0.05897971987724304,778527,5,0.5977045870388844
-117.34074917066754,33.42749776985797,0.5897353262322845,0.31273756434397004,0.09752693533291737,0.7860145568847656,0.013493746519088745,3,378,0.01675151288509369,0.026879027485847473,0.023585058748722076,0.09211719781160355,0.07584791630506516,0.048639070242643356,286.1110534667969,305.00274658203125,19.727401733398438,30.305362701416016,5,2023_01_26,2023,1,26,26,0.2219215130041655,0.1261947751045227,0.06692128628492355,0.020869344472885132,791075,5,0.6076117521798978
-117.40581707309873,33.30224205767791,0.6837631163044733,0.07969598039625696,0.23654094242812249,0.523971438407898,0.025884050875902176,3,338,0.0445767343044281,0.08294955641031265,0.07527433335781097,0.2971341013908386,0.19011080265045166,0.11944898962974548,290.7628479003906,77.84229278564453,3.787897825241089,6.372461318969727,4.998812198638916,2023_01_26,2023,1,26,26,0.2219215130041655,0.3254907727241516,0.03793756291270256,0.11260024458169937,840430,6,0.7189644613112885
