x,y,GV_fraction,NPV_fraction,SOIL_fraction,shade_fraction,RMSE,Complexity,model#,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST,elevation,slope,relative_elevation,cdl_class,date_str,year,month,day,doy,doy_sin,index,GV_bin,GV_prediction,NPV_prediction,SOIL_prediction
-117.24423178206126,32.81640171952495,0.6981546481606531,0.272818616546919,0.029026742058819013,0.5870815515518188,0.02135531604290008,3,358,0.03372560441493988,0.0358196385204792,0.04301193356513977,0.1387748122215271,0.1154424250125885,0.0577227920293808,286.0776672363281,92.73828125,4.723549842834473,2.2845780849456787,5,2023_01_26,2023,1,26,26,0.2219215130041655,1165546,2,0.6864200808512153,0.2490553705459792,0.058985327455469465
-117.0240853788357,33.02028114714271,0.6490726589041697,0.34563352289749966,0.005293734842918605,0.650846540927887,0.02075543627142906,3,379,0.01795364171266555,0.0124624352902174,0.01360892876982688,0.0522991232573986,0.03030028007924556,0.01808420568704605,280.9552307128906,172.65882873535156,7.218814373016357,8.247796058654785,5,2023_01_26,2023,1,26,26,0.2219215130041655,1129059,2,0.6928276823625608,0.25410378709312365,0.04612784794311778
-117.44865344219927,33.36730996010911,0.7515361014759168,0.014071687099641505,0.23439219087103308,0.6601576209068298,0.01875149831175804,3,382,0.04192002490162849,0.06384571641683578,0.0498858168721199,0.3583345115184784,0.1850699931383133,0.09641530364751816,284.4232177734375,186.68655395507813,5.14096212387085,1.9377946853637695,5,2023_01_26,2023,1,26,26,0.2219215130041655,970529,2,0.7832091813972347,0.047535969205561454,0.17070439260201492
-117.13849644061057,33.05932188860143,0.8319228092541675,0.1398884493472531,0.02818863455748221,0.6861917972564697,0.01848390698432922,3,369,0.0223976019769907,0.03606923297047615,0.02940432168543338,0.1916549950838089,0.10888594388961792,0.04975125938653946,281.642822265625,264.85076904296875,5.750558853149414,4.464570045471191,4.299459457397461,2023_01_26,2023,1,26,26,0.2219215130041655,1112800,2,0.863417603752594,0.09558697496643757,0.027168086017313905
-116.95793301136398,33.12818541867445,0.6952993766004938,0.24506896835840525,0.05963166127549517,0.7012307643890381,0.01606966368854046,3,359,0.03823146596550941,0.0554497055709362,0.04820450767874718,0.2000162303447723,0.17594076693058014,0.10630838572978972,283.4159851074219,306.1380310058594,11.752553939819336,9.473904609680176,5,2023_01_26,2023,1,26,26,0.2219215130041655,1080030,2,0.6590474490522837,0.22948547362585353,0.0841259431650087
-117.13144741784716,33.14391016176199,0.5832705974607971,0.2627780724332667,0.153951348496362,0.5948663353919983,0.02473152987658977,3,283,0.05343072861433029,0.06567063927650452,0.06997795403003693,0.15617109835147858,0.1003451570868492,0.07821815460920334,280.14166259765625,212.53445434570313,3.3833396434783936,8.305110931396484,4.354691028594971,2023_01_26,2023,1,26,26,0.2219215130041655,1074445,2,0.545736495572256,0.2955353582624835,0.182492266601233
-117.5852960373048,33.51479720561983,0.9268091350765253,0.02122474637638659,0.051966018769027025,0.7713184356689453,0.01416696049273014,3,110,0.03713235631585121,0.03947767615318298,0.03750228881835937,0.10649117082357408,0.07534772157669067,0.04318637400865555,281.0564880371094,98.45638275146484,11.790881156921388,22.705909729003903,4.879586696624756,2023_01_26,2023,1,26,26,0.2219215130041655,918998,2,0.8255874479664024,0.11518309464662801,0.059430273841782726
-117.4860674860972,33.46491181375591,0.4637556118562622,0.4520869329538909,0.08415744665184743,0.5636811256408691,0.02661543525755405,3,282,0.04628229141235351,0.05890560150146484,0.05606071650981903,0.24488043785095215,0.1500612050294876,0.09107372164726256,283.385986328125,111.4622573852539,2.051279306411743,3.170421838760376,5,2023_01_26,2023,1,26,26,0.2219215130041655,933384,2,0.6239932694143647,0.30049342820485747,0.08738670017976707
-117.38955009749094,33.220364947118654,0.5122718227542659,0.05180245878664111,0.43592571120500795,0.4864562153816223,0.03621444851160049,3,223,0.08095448464155197,0.08681511878967285,0.10133641958236694,0.2010367512702942,0.13972532749176023,0.1147850900888443,284.3908386230469,23.049579620361328,2.621339797973633,13.519898414611816,4.6994709968566895,2023_01_26,2023,1,26,26,0.2219215130041655,1044749,2,0.43448150193200924,0.11159283725729766,0.44283593939785315
-117.4117816308216,33.31308670808311,0.5792236116443722,0.31086169405175496,0.10991465084725116,0.5713782906532288,0.02354895137250423,3,338,0.04243464767932892,0.05342965573072433,0.04806969314813614,0.13896632194519043,0.13301490247249603,0.0833372101187706,285.3594665527344,158.8462371826172,11.797502517700195,7.86023473739624,5,2023_01_26,2023,1,26,26,0.2219215130041655,997105,2,0.5919475563711051,0.33571305120733985,0.09963178280431982
-117.21766238856851,33.23446299264541,0.5739752229665314,0.03864356651477809,0.3873812693719809,0.5569146275520325,0.02588687278330326,3,338,0.0591677576303482,0.07247954607009888,0.07510238885879517,0.17204757034778595,0.13569286465644836,0.10608629137277605,281.221435546875,190.0402374267578,2.5417611598968506,1.64100444316864,4.981966018676758,2023_01_26,2023,1,26,26,0.2219215130041655,1039393,2,0.46452175466218393,0.18160573172786287,0.36443442876085047
-117.3629807039982,33.25777899101659,0.6416566505971365,0.33735326125200055,0.020990146549295416,0.5375157594680786,0.02720965445041656,3,57,0.04504768550395965,0.05887921154499054,0.05267671123147011,0.1523810178041458,0.16023805737495422,0.09786991775035858,283.22674560546875,7,0.7192568778991699,4.098028659820557,5,2023_01_26,2023,1,26,26,0.2219215130041655,1027657,2,0.647821561004513,0.29884591704423996,0.053073516700200864
-117.15855904386018,32.97202245283957,0.9261032913616882,0.018806076209800814,0.05509058934525396,0.610897421836853,0.01950373128056526,3,389,0.03341898322105408,0.04073774442076683,0.03638310357928276,0.1834632009267807,0.05740046128630638,0.03241051733493805,283.3192443847656,104.92717742919922,1.6825369596481323,9.291582107543944,4.4491801261901855,2023_01_26,2023,1,26,26,0.2219215130041655,1146026,3,0.9010088366999254,0.030907875161442524,0.06433493332818171
-117.21874685360903,33.259405688577374,0.8280037935582942,0.011628848165002294,0.16036738169295905,0.5227302312850952,0.02457350119948387,3,390,0.04080159962177276,0.04985817894339561,0.04910372197628021,0.2438247501850128,0.1131453663110733,0.05958170816302299,283.748046875,108.22864532470705,6.733997821807861,17.992389678955078,4.849879741668701,2023_01_26,2023,1,26,26,0.2219215130041655,1026908,3,0.8119625540593909,0.07125164269177373,0.13534393381813067
-117.1108425820773,33.14553685932277,0.8064929309189158,0.005307047439059408,0.1882000661230173,0.5393741130828857,0.0231971088796854,3,391,0.00823846831917762,0.01261198706924915,0.01354612875729799,0.06542827934026718,0.02893480099737644,0.01355169713497161,281.8924865722656,233.9126739501953,1.138100266456604,10.252192497253418,4.151956081390381,2023_01_26,2023,1,26,26,0.2219215130041655,1073826,3,0.7493917110852295,0.11950752393616718,0.1298123627776649
-117.03926788940298,33.04197044795311,0.7119220477131278,0.20344586647504526,0.08463209435658835,0.564026415348053,0.02315222285687923,3,339,0.03607303649187088,0.05307400599122047,0.05022329464554787,0.17773126065731049,0.11115948110818864,0.06884639710187912,277.88177490234375,113.9405288696289,3.7947707176208496,7.9220805168151855,4.80782413482666,2023_01_26,2023,1,26,26,0.2219215130041655,1120159,3,0.6723298855127202,0.205746274595948,0.10772120077032273
-117.18567066987318,33.15909267232927,0.7451486940855988,0.23341412799305292,0.02143713070349375,0.5069012641906738,0.03510310500860214,3,315,0.11674415320158003,0.14658547937870026,0.15096065402030945,0.32591965794563293,0.20397689938545227,0.12973274290561676,282.0746154785156,190.772705078125,2.517646551132202,1.2454105615615845,4.1210174560546875,2023_01_26,2023,1,26,26,0.2219215130041655,1068318,3,0.7321726059972428,0.17947081240576554,0.06498975078206959
-117.20519104060254,33.30386875523869,0.7410286070541396,0.2278663323487091,0.031104965404646266,0.4716871976852417,0.02995447069406509,3,77,0.0433688722550869,0.0505237802863121,0.05321097001433372,0.14908325672149658,0.17179979383945465,0.10036031156778336,281.6173095703125,56,0.45445287227630615,2.5389199256896973,5,2023_01_26,2023,1,26,26,0.2219215130041655,1002391,3,0.6637407969806057,0.2802191924727857,0.06117441028318935
-117.24965410726384,32.99316952112971,0.7520789269660079,0.07601057226788172,0.1719105095268646,0.5747751593589783,0.02237270958721637,3,338,0.04535508900880813,0.05474878847599029,0.06129417940974235,0.18875530362129211,0.11114136874675752,0.07985008507966995,281.7042236328125,62.61971282958984,5.712181091308594,5.752453327178955,4.575877666473389,2023_01_26,2023,1,26,26,0.2219215130041655,1139592,3,0.7068633476044069,0.10592365869199377,0.1734831935427088
-117.19055076255552,32.93135501382007,0.8257911870613581,0.11415974649321693,0.06004918588125858,0.59452056884765625,0.0255977027118206,3,65,0.02915449440479278,0.02540194988250732,0.02396678738296032,0.06884298473596573,0.05312075465917587,0.03622156009078026,282.71514892578125,96,7.2860589027404785,17.494779586791992,5,2023_01_26,2023,1,26,26,0.2219215130041655,1154947,3,0.7134954322790509,0.20587808411178224,0.0737656010497673
-117.09077997882768,33.03925928535181,0.701974658871866,0.1429647668846862,0.15506062176756777,0.5296758413314819,0.02596999891102314,3,338,0.04541478678584099,0.06006558984518051,0.065181203186512,0.2048046737909317,0.19455651938915253,0.12944982945919037,282.6114196777344,148.06515502929688,4.575040817260742,4.548118591308594,4.681140899658203,2023_01_26,2023,1,26,26,0.2219215130041655,1121231,3,0.6497195460833255,0.20879511770459178,0.14586287783997748
-117.5392062730827,33.43183563002005,0.736384339649833,0.21850185624339083,0.04511384722199401,0.5247827172279358,0.0254185888916254,3,338,0.04501226544380188,0.0851573720574379,0.06870917975902557,0.38304248452186584,0.2798845171928406,0.1410542130470276,288.1333923339844,91.9221649169922,6.5260419845581055,10.762778282165527,5,2023_01_26,2023,1,26,26,0.2219215130041655,944908,3,0.6912951016353432,0.21734971348074567,0.06450434184190541
-117.35701614627534,33.25018773573295,0.6968804198897826,0.25668066655447247,0.04643888451997307,0.4867998957633972,0.02741055376827717,3,338,0.03684336319565773,0.03960329294204712,0.03427597880363464,0.13646066188812256,0.08746927231550217,0.04063648357987404,282.1363220214844,53.48221206665039,7.460209846496582,9.621039390563965,5,2023_01_26,2023,1,26,26,0.2219215130041655,1032099,3,0.7453353521174804,0.20401812426931168,0.062198636505042044
-117.54842422592712,33.452982698310194,0.6891581706771654,0.27675559298905394,0.03408621797069087,0.5435461401939392,0.02431399002671241,3,338,0.03683135658502579,0.04544961452484131,0.04211509972810745,0.1882401704788208,0.1263330727815628,0.05708646029233932,282.10528564453125,95,0.7792972326278687,1.283740758895874,4.913051605224609,2023_01_26,2023,1,26,26,0.2219215130041655,937350,3,0.7216997700932536,0.22703919187269694,0.04583457395868791
-116.97419998697178,33.13360774387705,0.853569920703099,0.06821079841516609,0.07821934838863139,0.5033453702926636,0.03035061806440353,3,65,0.03660551086068153,0.04759511351585388,0.04987694695591926,0.1517307013273239,0.15124906599521637,0.09761646389961244,281.21929931640625,536.02203369140625,9.813549041748049,28.588651657104492,5,2023_01_26,2023,1,26,26,0.2219215130041655,1078004,4,0.7309403453811644,0.19267880890710093,0.08862252080359546
-117.65903966006016,33.48443218448527,0.764041100999373,0.08277575874529536,0.15318310416298725,0.3807068467140198,0.03246577829122543,3,382,0.06476392596960068,0.0760391354560852,0.05532848462462425,0.4231175482273102,0.11147517710924149,0.03766956180334091,283.6309814453125,90.22217559814452,3.407578945159912,1.9205989837646484,5,2023_01_26,2023,1,26,26,0.2219215130041655,927339,4,0.8186612313266519,0.06753022543458082,0.11951076988271227
-117.2328448991358,33.12438979103263,0.7444428318497258,0.23044129010343098,0.025115889485487923,0.3486483097076416,0.03640909492969513,3,77,0.04148968681693077,0.05145686119794845,0.04632210358977318,0.1312624365091324,0.12332206219434738,0.07896554470062256,282.3213806152344,90.16632843017578,5.356982231140137,14.63025951385498,5,2023_01_26,2023,1,26,26,0.2219215130041655,1081101,4,0.6096436522081099,0.3143303089323188,0.08179414793687383
-117.29357494140493,33.37923907555483,0.6615878708841257,0.1623014493763883,0.17611059905900744,0.26122593879699707,0.03920124098658562,3,382,0.05133036896586418,0.08855169266462326,0.0880068764090538,0.30107200145721436,0.25442197918891907,0.1691208928823471,282.916748046875,153.2292938232422,4.16802978515625,13.093183517456056,5,2023_01_26,2023,1,26,26,0.2219215130041655,965647,4,0.6551336189098651,0.18487459015504298,0.13574352598576656
-117.34454479830936,33.23283629508463,0.7403382078831386,0.04184341644568839,0.21781830724837217,0.45554840564727783,0.03013408184051513,3,390,0.05965043231844902,0.08074582368135452,0.07715996354818344,0.2862032353878021,0.15024539828300476,0.09899446368217468,283.37548828125,16,3.4862921237945557,10.129243850708008,4.374294757843018,2023_01_26,2023,1,26,26,0.2219215130041655,1040079,4,0.7733266584147606,0.055717850015637,0.1960944401349703
-116.9481728259993,33.09673593249937,0.7291959061943587,0.06055341924998598,0.210250631056783,0.4005124568939209,0.03193236887454986,3,338,0.03327293321490288,0.04676153510808945,0.06111595407128334,0.273287832736969,0.18964359164237976,0.12155194580554962,285.5339660644531,153.4160919189453,12.051182746887209,20.513322830200195,5,2023_01_26,2023,1,26,26,0.2219215130041655,1092993,4,0.7109760430824317,0.1103618442472938,0.17201029165921233
-117.1460876958942,32.98503603332581,0.8761948862342085,0.07138796412820637,0.052417153527492606,0.5211595296859741,0.03091953508555889,3,227,0.05687569081783295,0.09226065129041672,0.0918985903263092,0.3498564660549164,0.24912256002426147,0.14515943825244904,285.008544921875,126.8525161743164,4.343261241912842,5.980629920959473,4.728193283081055,2023_01_26,2023,1,26,26,0.2219215130041655,1142227,4,0.8018430598779775,0.10896255607262914,0.08907361821419614
-117.379247679606,33.34724735685949,0.789038066712652,0.013684686780562411,0.19727723744091105,0.3836297392845154,0.03184200823307037,3,383,0.05650147795677185,0.07335785031318665,0.07235009968280792,0.2910929322242737,0.19402047991752625,0.106126606464386,282.34027099609375,124.1617431640625,2.020287275314331,2.7243313789367676,5,2023_01_26,2023,1,26,26,0.2219215130041655,979862,4,0.7996336358551851,0.03906120648344203,0.1483993542439864
-117.3494248909917,33.34995851946079,0.6560576283161157,0.25342557372187713,0.09051673809654259,0.37772297859191895,0.03295734524726868,3,338,0.040445476770401,0.06446051597595215,0.05521108582615852,0.2482174038887024,0.20680104196071625,0.11586582660675047,283.75018310546875,110.66100311279295,4.991149425506592,13.443353652954102,5,2023_01_26,2023,1,26,26,0.2219215130041655,978707,4,0.6962055095409072,0.2117653893828488,0.08434420856571721
-117.22525364385216,33.23446299264541,0.9055418371894529,0.05918014875398162,0.03527796354012267,0.5206632614135742,0.0372122973203659,3,313,0.03940192982554436,0.05308850482106209,0.04597771167755127,0.28845441341400146,0.12270023673772812,0.06851685047149658,282.7217712402344,158.81849670410156,2.406130313873291,6.9438700675964355,4.8640899658203125,2023_01_26,2023,1,26,26,0.2219215130041655,1039383,4,0.8966454160149353,0.054066977772062305,0.06319662127494213
-117.24965410726384,33.28868624467141,0.8133920712334879,0.05176892343408578,0.13483905199675664,0.4810943007469177,0.02709776163101196,3,338,0.03341942280530929,0.0423484705388546,0.039901964366436,0.16693753004074097,0.09850651025772096,0.05744392424821853,282.0660705566406,124.80573272705078,2.9312946796417236,3.699174165725708,4.720634937286377,2023_01_26,2023,1,26,26,0.2219215130041655,1010870,4,0.7971341240648808,0.10378186079867538,0.11672222262130377
-117.2762235007566,33.07016653900663,0.6586353997313918,0.17083520357673004,0.17052948504983387,0.32541847229003906,0.03541969135403633,3,339,0.02742316015064716,0.03456364199519157,0.03024795278906822,0.13909737765789032,0.0610920786857605,0.03139672055840492,285.05780029296875,94.51629638671876,5.16427755355835,3.1892995834350586,4.336581230163574,2023_01_26,2023,1,26,26,0.2219215130041655,1107817,4,0.7330817452874425,0.14075422638045215,0.1185314357392012
-117.37599428448443,33.32555805604909,0.8535496889852611,0.028451578195675342,0.1179987358620701,0.3878931403160095,0.03090248629450798,3,382,0.03607302159070968,0.05016679316759109,0.04525025561451912,0.2343456894159317,0.1541028916835785,0.07686242461204529,285.1304626464844,118.14895629882813,4.099509239196777,8.687374114990234,5,2023_01_26,2023,1,26,26,0.2219215130041655,990628,5,0.818747632917622,0.06551687480049041,0.11045232372849276
-117.54408636576504,33.42858223489849,0.7898686129227289,0.1656007897670704,0.04453060016380124,0.34726494550704956,0.03378680348396301,3,358,0.03975830227136612,0.05718415230512619,0.05273662135004997,0.2636248469352722,0.153706356883049,0.07195448130369186,287.1918029785156,82.22246551513672,3.217723608016968,7.945109844207764,5,2023_01_26,2023,1,26,26,0.2219215130041655,946027,5,0.818129993773188,0.13346622655271093,0.061439303179351326
-117.6015630129126,33.48117878936371,0.8945215410302207,0.007428713976596814,0.09804979561422783,0.36527132987976074,0.03113904781639576,3,382,0.04138005897402763,0.05921937152743339,0.0453631654381752,0.29713988304138184,0.1619696468114853,0.08129117637872696,286.4499816894531,161.62193298339844,5.274930953979492,13.60810089111328,5,2023_01_26,2023,1,26,26,0.2219215130041655,928482,5,0.8650039911637789,0.04255006571135402,0.08955351675892134
-117.05011253980818,32.98069817316373,0.9349722636869631,0.022974594413075172,0.042053137340947545,0.38715529441833496,0.03015626035630703,3,391,0.03310541436076164,0.0592861957848072,0.05477757751941681,0.2896173894405365,0.14352336525917053,0.06239808350801468,280.9425048828125,184.8317413330078,3.3474507331848145,1.7178411483764648,5,2023_01_26,2023,1,26,26,0.2219215130041655,1143483,5,0.9071252117674071,0.05124531426131345,0.05654332697916597
