x,y,GV_fraction,NPV_fraction,SOIL_fraction,shade_fraction,RMSE,Complexity,model#,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST,elevation,slope,relative_elevation,cdl_class,date_str,year,month,day,doy,doy_sin,index,GV_bin,GV_prediction,NPV_prediction,SOIL_prediction
-117.07668193330092,33.04305491299363,0.6856704869830452,0.24615831913197989,0.06817125163840052,0.7097348570823669,0.017691798508167267,3,59,0.03773264214396477,0.05472695454955101,0.05409746244549751,0.15779076516628265,0.1480330377817154,0.10134074836969376,292.2875061035156,103.82189178466797,2.805095911026001,5.737282752990723,4.819652080535889,2023_01_26,2023,1,26,26,0.2219215130041655,1122265,1,0.6741290671996724,0.28057713207726825,0.074811354878084
-117.07071737557806,33.09348253737781,0.4650857343924117,0.48665568876717025,0.048258467332830096,0.7108422517776489,0.022045940160751343,3,55,0.22568750381469727,0.28537067770957947,0.32217317819595337,0.3547436594963074,0.30407169461250305,0.19297459721565247,294.7038269042969,187.33163452148438,2.025434732437134,6.334325790405273,4.921132564544678,2023_01_26,2023,1,26,26,0.2219215130041655,1097371,1,0.5553948290496721,0.33146748195746384,0.08724662237229242
-117.16452360158304,32.91942589837435,0.7216325075679108,0.26531283019290425,0.013054615452363954,0.7710849046707153,0.016729149967432022,3,369,0.03601023927330971,0.051320046186447144,0.05064062774181366,0.15989704430103302,0.1428758203983307,0.09123704582452774,291.8265686035156,81.12903594970703,5.318676948547363,2.371260166168213,4.471107482910156,2023_01_26,2023,1,26,26,0.2219215130041655,1159874,1,0.707096759668277,0.27404717724331035,0.030675533965032274
-117.26646331539192,33.15638150972797,0.24113712420892008,0.06895510584771987,0.6899078132143316,0.48344719409942627,0.03256989270448685,3,283,0.09492084383964539,0.1266113817691803,0.15550924837589264,0.2554444372653961,0.22941675782203674,0.18887503445148468,294.47210693359375,122.98827362060547,3.0847349166870117,5.431020736694336,4.002591609954834,2023_01_26,2023,1,26,26,0.2219215130041655,1072095,1,0.38181041545755173,0.1281843292986774,0.45382718025867597
-117.38304330724782,33.22795620240229,0.4608535033830022,0.4547824687758217,0.08436408058630453,0.6821733713150024,0.018320806324481964,3,339,0.03880062326788902,0.05411844328045845,0.05057860538363457,0.14348016679286957,0.12642961740493774,0.08532014489173889,288.510009765625,40.612457275390625,4.541998386383057,2.029618978500366,4.9255499839782715,2023_01_26,2023,1,26,26,0.2219215130041655,1044597,1,0.4951977053195711,0.4005855509870768,0.08189254121243428
-117.10054016419235,33.00076077641335,0.4203005581317699,0.510572374941704,0.0691271025380167,0.5815631151199341,0.02278006821870804,3,359,0.038154151290655136,0.047338634729385376,0.04769790917634964,0.1297488957643509,0.1531689614057541,0.1088264063000679,291.491943359375,165.0513153076172,3.280380964279175,8.472065925598145,5,2023_01_26,2023,1,26,26,0.2219215130041655,1139504,1,0.4336369575730231,0.4411791724074898,0.09501020507270398
-117.36786079668053,33.23066736500359,0.7129575535578035,0.19765850899692267,0.08938384946097298,0.7882980108261108,0.012013852596282959,3,338,0.03634445369243622,0.05173251032829285,0.045297425240278244,0.20259270071983337,0.13333852589130402,0.07909920066595078,291.0832824707031,74.27021789550781,10.02365779876709,24.417818069458008,5,2023_01_26,2023,1,26,26,0.2219215130041655,1043598,1,0.7237839876237313,0.19986084464655604,0.07541362398474241
-117.5771625495009,33.56034473732167,0.6059765474854696,0.3430311224826547,0.05099225116767548,0.6929609775543213,0.023136232048273087,3,289,0.029696010053157806,0.046650998294353485,0.04168716445565224,0.18901628255844116,0.14076581597328186,0.08976871520280838,286.8773498535156,185.106201171875,4.449070453643799,4.833427906036377,5,2023_01_26,2023,1,26,26,0.2219215130041655,910959,1,0.6390595940412526,0.2942705111008087,0.05241622483437805
-117.22091578369007,32.88906087723979,0.6914064311556677,0.2431024681640089,0.0654911844144987,0.710818350315094,0.015891971066594124,3,359,0.05145086348056793,0.06910455971956253,0.07655010372400284,0.19659394025802612,0.20679745078086853,0.13620705902576447,291.2428894042969,58.22724151611328,11.436297416687012,1.3441888093948364,4.7309184074401855,2023_01_26,2023,1,26,26,0.2219215130041655,1163313,1,0.6391946106540933,0.2598716619838004,0.09344828314306854
-116.96010194144502,33.06094858616221,0.5433362024781668,0.39582566252628937,0.06083816129545361,0.7167069911956787,0.015866903588175774,3,359,0.009396345354616642,0.024264303967356682,0.025608016178011894,0.09187986701726913,0.1056235209107399,0.07163329422473907,289.6593933105469,359.6888122558594,10.93328857421875,6.04637336730957,5,2023_01_26,2023,1,26,26,0.2219215130041655,1114709,1,0.5593036609319514,0.3640630779334735,0.06651761050413976
-117.59071836250739,33.52076176334269,0.43085703499061484,0.11980966980045922,0.44933332051273617,0.411109983921051,0.04188315570354462,3,170,0.06565694510936737,0.10756045579910278,0.11919351667165756,0.21744193136692047,0.20481660962104797,0.14922352135181427,289.55487060546875,78.66756439208984,3.5210812091827393,9.497907638549805,4.4299235343933105,2023_01_26,2023,1,26,26,0.2219215130041655,918769,2,0.4260909537292107,0.15708216325096988,0.40657072936566946
-117.48010292837435,33.35212744954183,0.6727784465633813,0.28402440567059145,0.04319721501177069,0.6122128963470459,0.0209993626922369,3,338,0.020223146304488182,0.035845354199409485,0.031698331236839294,0.14952492713928223,0.10936692357063293,0.06504169851541519,289.2588195800781,201.50352478027344,10.6338472366333,5.452341079711914,5,2023_01_26,2023,1,26,26,0.2219215130041655,979732,2,0.6684607569949323,0.27896094283670786,0.05694834938537403
-117.15259448613732,32.93894626910371,0.7361272507144525,0.2295514212954159,0.03432138361551969,0.5981737375259399,0.026369167491793633,3,227,0.04450953006744385,0.06635165959596634,0.07274676859378815,0.18082787096500397,0.18446718156337738,0.12824231386184692,296.1025085449219,62.37776565551758,2.0683043003082275,2.569756269454956,4.33219051361084,2023_01_26,2023,1,26,26,0.2219215130041655,1156105,2,0.6662930826904729,0.24587725216979067,0.06253787013759346
-117.4253374438281,33.39333712108159,0.6629574996079299,0.22540279430622054,0.11163972914879289,0.6769458055496216,0.01752645894885063,3,339,0.017910674214363098,0.03083343803882599,0.027895189821720123,0.10751442611217499,0.087682344019413,0.058933891355991364,289.2578125,399.9736328125,9.125639915466309,12.439042091369629,5,2023_01_26,2023,1,26,26,0.2219215130041655,960860,2,0.6525698797981276,0.23589061777932185,0.1200190687217442
-117.16886146174511,33.11462960566795,0.5861788491611617,0.38630556252668674,0.02751566494917977,0.5625141859054565,0.02351432666182518,3,338,0.04349049553275108,0.06003744155168533,0.06059311702847481,0.20534250140190125,0.17952288687229156,0.12013720721006393,291.72784423828125,254.31280517578125,6.626803398132324,13.28453254699707,5,2023_01_26,2023,1,26,26,0.2219215130041655,1087561,2,0.6252677857979692,0.3166821744594105,0.06559971905893806
-117.28869484872257,33.24151201540879,0.638528754383931,0.11701883610337571,0.24445242875818685,0.612866222858429,0.026437485590577126,3,171,0.05556443706154823,0.09155743569135666,0.09413047134876251,0.2650292217731476,0.18606306612491608,0.13272325694561005,293.554443359375,34.57853317260742,1.8500994443893433,3.1224892139434814,4.354067802429199,2023_01_26,2023,1,26,26,0.2219215130041655,1038524,2,0.6716227376529003,0.1278331697689046,0.20893533459713837
-117.23880945685866,33.26970810646231,0.5601751123663675,0.31380540601577533,0.1260195243037588,0.47636711597442627,0.028634296730160713,3,339,0.044212933629751205,0.07472643256187439,0.0818285346031189,0.23635859787464142,0.2113739252090454,0.1463061273097992,292.40155029296875,59,3.700700521469116,7.275210857391357,4.805238246917725,2023_01_26,2023,1,26,26,0.2219215130041655,1023859,2,0.5611537382424246,0.2823964506485438,0.1500770844868552
-117.05933049265259,33.04901947071649,0.7375903728910165,0.22652859956369953,0.035880990437691475,0.6486294269561768,0.018486380577087402,3,358,0.031998999416828156,0.04714237153530121,0.04578172788023949,0.15878914296627045,0.13335487246513367,0.0908057913184166,290.9898986816406,125.69930267333984,4.846675872802734,7.575179576873779,4.971545219421387,2023_01_26,2023,1,26,26,0.2219215130041655,1119954,2,0.7131388467390603,0.254222510516779,0.043779863722430375
-117.33695354302571,33.34941628694053,0.6372599309399103,0.2666067815344089,0.09613321428812066,0.5930732488632202,0.021959122270345688,3,338,0.03580418601632118,0.06640516221523285,0.06188933551311493,0.2612221837043762,0.2095070481300354,0.13660389184951782,291.6673583984375,79.98455047607422,6.508022308349609,10.559839248657227,5,2023_01_26,2023,1,26,26,0.2219215130041655,981150,2,0.6710762667390473,0.24099060728431682,0.09242020588379764
-117.3060462893709,33.17156402029525,0.6249441041228899,0.36549695061105325,0.009558876881140106,0.5233409404754639,0.025480611249804497,3,339,0.032187581062316895,0.05024402216076851,0.045888978987932205,0.18097646534442902,0.11729391664266586,0.07468552142381668,288.6858215332031,40.32107925415039,4.002623081207275,17.656768798828125,4.600314617156982,2023_01_26,2023,1,26,26,0.2219215130041655,1066119,2,0.6974057475847427,0.2707239679233546,0.03179144526032644
-117.03167663411934,33.14499462680251,0.5991461274479967,0.26931050443165766,0.13154336812034567,0.4878540635108948,0.027505936101078987,3,339,0.03451129049062729,0.07522208988666534,0.07036498188972473,0.30556192994117737,0.16378624737262726,0.10673339664936066,294.0338134765625,227.47622680664063,2.447967767715454,2.8891329765319824,4.790817737579346,2023_01_26,2023,1,26,26,0.2219215130041655,1076631,3,0.6877763749510865,0.2052053064725768,0.10904306290722053
-117.19271969263656,32.86628711138887,0.8760981386940497,0.09971132131703195,0.024190534700251926,0.6478043794631958,0.022069545462727547,3,65,0.03680567815899849,0.0557129941880703,0.055069997906684875,0.1637212038040161,0.14224445819854736,0.0975959375500679,290.8219299316406,91.98828887939453,6.219956398010254,2.0536956787109375,4.450418472290039,2023_01_26,2023,1,26,26,0.2219215130041655,1165733,3,0.80309737903522,0.16639860811498267,0.04851276695441376
-117.16886146174511,33.17698634549785,0.7755714480771535,0.03802085510311562,0.18640773165138252,0.5721948146820068,0.02587524801492691,3,111,0.04440663382411003,0.0762908086180687,0.08071887493133545,0.20560471713542938,0.1716780960559845,0.12382131814956665,289.62286376953125,227,1.440209150314331,1.1572401523590088,4.852270126342773,2023_01_26,2023,1,26,26,0.2219215130041655,1063506,3,0.6759112467807648,0.10487268266810465,0.20379572621369488
-117.21386676092669,32.97039575527879,0.6628838268970441,0.08510827874938719,0.2520079024810175,0.5416408777236938,0.02443763241171837,3,339,0.050975460559129715,0.07531069964170456,0.08413108438253403,0.23704476654529572,0.21855279803276062,0.16135089099407196,293.5967712402344,49,4.079239368438721,10.235325813293457,4.837196350097656,2023_01_26,2023,1,26,26,0.2219215130041655,1149209,3,0.6066660925478445,0.16020082255948978,0.23415649853075815
-117.14391876581315,32.98666273088659,0.7724977622716528,0.1839701844333231,0.0435320107967302,0.5178842544555664,0.02699444070458412,3,135,0.046844806522130966,0.07096324861049652,0.07268020510673523,0.2453872263431549,0.24913319945335388,0.15272383391857147,295.1022644042969,144.05494689941406,6.1992645263671875,11.528043746948242,5,2023_01_26,2023,1,26,26,0.2219215130041655,1144392,3,0.7044961380589542,0.2413370428659276,0.056822806739495094
-117.3467137283904,33.34019833409611,0.9626426789340121,0.02679429358744991,0.010562934377239206,0.6098703145980835,0.022691426798701286,3,104,0.030689692124724388,0.05484538525342941,0.05226850509643555,0.18301421403884888,0.16660255193710327,0.10986597090959549,291.6668395996094,116,4.1818389892578125,28.9322509765625,5,2023_01_26,2023,1,26,26,0.2219215130041655,985490,3,0.8121458424477616,0.14279452394499026,0.058262230082961226
-117.56577566657543,33.45135600074941,0.6460786075450666,0.044204054530831226,0.3097173777033158,0.4381049871444702,0.031128905713558197,3,338,0.03954613208770752,0.07084228843450546,0.0722748264670372,0.2210758924484253,0.17214521765708923,0.11799349635839462,292.15325927734375,63.75970458984375,3.4068877696990967,3.379452705383301,4.382317543029785,2023_01_26,2023,1,26,26,0.2219215130041655,939503,3,0.6660497882782332,0.08756761781038114,0.22142773141144215
-116.99534705526192,33.01702775202115,0.8280890584526257,0.06822370619267748,0.10368728160159461,0.6375150084495544,0.019240861758589745,3,338,0.03590567037463188,0.058134447783231735,0.062148965895175934,0.20402272045612335,0.17077170312404633,0.11522822827100754,288.0953674316406,283.2132263183594,17.559154510498047,19.50092124938965,5,2023_01_26,2023,1,26,26,0.2219215130041655,1133022,3,0.7338596192949789,0.14048893349977362,0.11083027222854304
-117.21386676092669,32.90749678292863,0.7094543296751004,0.2604968022029618,0.030048904987834583,0.5452760457992554,0.026136120781302452,3,79,0.055501796305179596,0.06973665952682495,0.07890421152114868,0.18599888682365417,0.2360822856426239,0.1622161865234375,294.7429504394531,12.523903846740723,1.8897862434387207,1.8048204183578491,4.621788024902344,2023_01_26,2023,1,26,26,0.2219215130041655,1161462,3,0.5895607392802001,0.3272700156848429,0.08181735715661381
-117.25128080482463,33.29410856987401,0.6525849639448571,0.20183331508088698,0.14558179553490286,0.5003677606582642,0.026478799059987068,3,339,0.03197258710861206,0.05602428317070007,0.05762162804603577,0.22902804613113403,0.18145114183425903,0.11165726184844971,292.18487548828125,153.7198028564453,2.2238926887512207,4.70219612121582,5,2023_01_26,2023,1,26,26,0.2219215130041655,1010199,3,0.672118656505484,0.20682458623811192,0.12365120614448898
-117.17970611215031,33.07884225933079,0.8197759281312973,0.018460757041556256,0.16176334840661152,0.4175674319267273,0.029756885021924973,3,391,0.04699094593524933,0.07069311290979385,0.07406057417392731,0.21391311287879944,0.20095103979110718,0.13493220508098602,291.7289123535156,174,3.8854129314422607,6.434896469116211,4.5528950691223145,2023_01_26,2023,1,26,26,0.2219215130041655,1106178,4,0.748884615568128,0.09935465840959272,0.1467664324884475
-117.22796480645346,33.06094858616221,0.8395125823908676,0.09459241577517788,0.06589496375350187,0.5108658075332642,0.030110204592347145,3,65,0.02999003976583481,0.04863900691270828,0.05204334110021591,0.19689403474330902,0.13315066695213318,0.08615252375602722,294.2308044433594,42.643489837646484,4.297623634338379,15.776067733764648,4.527947902679443,2023_01_26,2023,1,26,26,0.2219215130041655,1114489,4,0.7636415667459676,0.17442899879615334,0.07033179318817502
-117.55384655112971,33.43671572270239,0.6793229285289185,0.27641417299488735,0.04426287399691248,0.3912745714187622,0.03164128586649895,3,338,0.020910879597067833,0.04486742615699768,0.03388867527246475,0.23082327842712402,0.1245669573545456,0.06844599545001984,291.6229248046875,131,7.837125301361084,16.722362518310547,5,2023_01_26,2023,1,26,26,0.2219215130041655,944877,4,0.7220423602179493,0.2201906202765669,0.05503465723860727
-117.50450339178606,33.34399396173793,0.7499606696217708,0.1964150302439279,0.05362427123190699,0.3555395007133484,0.03269711136817932,3,338,0.04426344484090805,0.07430881261825562,0.06961200386285782,0.2796778082847595,0.21024715900421143,0.13318733870983124,292.48931884765625,95.85758972167969,9.832707405090332,5.587512493133545,5,2023_01_26,2023,1,26,26,0.2219215130041655,983499,4,0.7493610768602836,0.19159315810467178,0.06289939266510293
-117.40256367797717,33.41014632920965,0.8887502337825685,0.011083398135812212,0.10016632248159979,0.5200423002243042,0.025096125900745392,3,392,0.030792072415351868,0.07241206616163254,0.06249120086431503,0.30376458168029785,0.18132130801677704,0.10733725130558014,290.9697265625,561.46258544921875,6.406203269958496,7.3085832595825195,5,2023_01_26,2023,1,26,26,0.2219215130041655,954363,4,0.8576122522084362,0.05468978930839064,0.09582159993528382
-117.22037355116981,33.28814401215115,0.7817458104984323,0.0444362403367405,0.17381788649127164,0.40560412406921387,0.030960500240325928,3,382,0.048382215201854706,0.08580073714256287,0.0922769084572792,0.2147940993309021,0.1768902838230133,0.1349421739578247,293.02227783203125,53.750362396240234,1.9877108335494995,2.279506206512451,4.295248508453369,2023_01_26,2023,1,26,26,0.2219215130041655,1013634,4,0.6595778655768118,0.11816361997027193,0.22383673875917579
-116.97962231217437,33.08751797965495,0.8331779622889204,0.02691643978641071,0.1399055908417439,0.47404634952545166,0.028946559876203537,3,390,0.03268642723560333,0.056223705410957336,0.052372779697179794,0.2388278990983963,0.18685384094715118,0.11864110082387924,293.17999267578125,117.74039459228516,0.5535810589790344,0.5008566379547119,4.955940246582031,2023_01_26,2023,1,26,26,0.2219215130041655,1101343,4,0.7487565916252177,0.1035997464432181,0.12845982612195542
-117.17211485686667,33.24639210809113,0.9380190876998808,0.004566228667824595,0.05741478932040514,0.5726184844970703,0.020783396437764168,3,342,0.02292046695947647,0.043405938893556595,0.04310448095202446,0.17155039310455322,0.13683898746967316,0.09242628514766693,284.63226318359375,192.7843017578125,5.48893404006958,2.168935775756836,5,2023_01_26,2023,1,26,26,0.2219215130041655,1036535,4,0.8244494050268575,0.12357070672485847,0.055319808564713115
-117.09349114142897,33.17102178777499,0.8065223923779237,0.029868307788416266,0.16360928145707956,0.3918416500091553,0.030081819742918015,3,343,0.029028071090579033,0.0598803348839283,0.054903678596019745,0.24436593055725098,0.1377061903476715,0.08497563749551773,290.74334716796875,232.19300842285156,2.1475799083709717,7.081160068511963,4.9187092781066895,2023_01_26,2023,1,26,26,0.2219215130041655,1066442,4,0.7842724090370184,0.09855240492528516,0.13373173998559404
-117.38250107472756,33.33857163653533,0.7251201594050054,0.22324599821221894,0.05163384238277564,0.3829430341720581,0.03225274384021759,3,358,0.03108363039791584,0.06404862552881241,0.050954315811395645,0.264506071805954,0.17812524735927582,0.10097035020589828,284.83984375,122.2408218383789,2.6861329078674316,16.81490707397461,5,2023_01_26,2023,1,26,26,0.2219215130041655,986252,4,0.7516845159222005,0.16039377246429146,0.07542185146494554
-117.41557725846341,33.33098038125169,0.7546067429242417,0.17845029521070188,0.06694295649641784,0.3061015009880066,0.035784851759672165,3,338,0.02919386327266693,0.052914053201675415,0.049325551837682724,0.21761734783649445,0.16271266341209412,0.10002101212739944,292.6131286621094,84.85843658447266,10.059762954711914,26.921222686767578,5,2023_01_26,2023,1,26,26,0.2219215130041655,990288,5,0.744466573766688,0.16853154973953666,0.07281630224658758
-117.45028013976005,33.29031294223219,0.939302356217278,0.04452645863965032,0.01617110913774394,0.3995841145515442,0.03430955857038498,3,77,0.03540163114666939,0.06358719617128372,0.05879572033882141,0.20312881469726563,0.16486790776252747,0.10313966125249863,289.068603515625,24.09701156616211,2.5878372192382813,6.476922035217285,5,2023_01_26,2023,1,26,26,0.2219215130041655,1012121,5,0.8513052776219447,0.10592419238368024,0.048542924324457296
-117.17645271702875,32.97798701056243,0.9120255546261313,0.07219268567637831,0.01578177481705993,0.44562554359436035,0.02697381190955639,3,358,0.029472194612026215,0.04744464159011841,0.0461309589445591,0.214511439204216,0.1559903472661972,0.0909058228135109,292.67205810546875,40.26727294921875,3.9053969383239746,1.179311752319336,4.50163459777832,2023_01_26,2023,1,26,26,0.2219215130041655,1146937,5,0.8247855622465672,0.14007099371561166,0.028288278959181914
-117.31309531213428,33.34182503165689,0.8832990586840554,0.044499155177371075,0.07220179507005232,0.3743549585342407,0.03259478509426117,3,389,0.028861844912171364,0.07491297274827957,0.053912173956632614,0.3978539705276489,0.1918141096830368,0.09893079847097397,292.65924072265625,76.85664367675781,1.4893624782562256,1.781397819519043,5,2023_01_26,2023,1,26,26,0.2219215130041655,984686,5,0.8830073157756522,0.042903695957195266,0.06423023236368501
-117.38792339993016,33.36730996010911,0.8848935518075333,0.03512653624312474,0.07997993179773745,0.34309470653533936,0.03405529260635376,3,389,0.028680510818958282,0.08102981001138687,0.06437446177005768,0.3549707233905792,0.1871817708015442,0.10608406364917755,288.6729736328125,100.72053527832031,3.626199960708618,3.860895872116089,4.991228103637695,2023_01_26,2023,1,26,26,0.2219215130041655,972512,5,0.890663247713991,0.03552415402142292,0.07494352667791633
-117.62813240640533,33.45677832595201,0.7729723259058336,0.11264045323542037,0.1143872633684835,0.29892951250076294,0.03569398447871208,3,382,0.044023264199495316,0.07453690469264984,0.061333779245615005,0.2931469678878784,0.20058958232402802,0.12227052450180054,291.9207763671875,93.53633117675781,9.482412338256836,16.042646408081055,5,2023_01_26,2023,1,26,26,0.2219215130041655,937515,5,0.7823846760486299,0.11755377346558277,0.09140875519720434
-117.38250107472756,33.336944938974554,0.84776163324849,0.14984398453161152,0.0023943709568109935,0.31782370805740356,0.034321755170822144,3,338,0.0337165892124176,0.07038864493370056,0.058168210089206696,0.3074905574321747,0.20587539672851563,0.11600794643163681,287.2959289550781,120.82227325439453,1.892088770866394,5.965602397918701,5,2023_01_26,2023,1,26,26,0.2219215130041655,987133,5,0.8339908046841281,0.13661965821680572,0.02779670011035405
-117.55059315600815,33.42641330481745,0.7408476144793797,0.022357819147886898,0.236794521006506,0.3020145297050476,0.03688356652855873,3,382,0.02810591086745262,0.06533556431531906,0.049932289868593216,0.33619648218154907,0.18626080453395844,0.10109753906726837,291.8644104003906,64.51795196533203,3.7575602531433105,12.425646781921387,5,2023_01_26,2023,1,26,26,0.2219215130041655,948413,5,0.8230359277968001,0.024991315673574523,0.14603218922012118
-117.3819588422073,33.33477600889351,0.8278998669456088,0.029190043314202274,0.1429101228536723,0.324995756149292,0.035504963248968124,3,338,0.026073530316352844,0.06766680628061295,0.04367963597178459,0.31068846583366394,0.15822646021842957,0.0855361819267273,285.1719970703125,118.89614868164063,3.1510729789733887,2.445566415786743,5,2023_01_26,2023,1,26,26,0.2219215130041655,988337,5,0.8366863244665189,0.05172552543491123,0.10301631447903217
-117.47739176577305,33.40526623652731,0.7531044576422775,0.06982510687947814,0.17707042426271824,0.3356904983520508,0.035273805260658264,3,338,0.03980807587504387,0.08400199562311172,0.0774158239364624,0.34991928935050964,0.2213713675737381,0.12933486700057983,293.8603515625,173.55210876464844,1.4231585264205933,12.927236557006836,5,2023_01_26,2023,1,26,26,0.2219215130041655,956191,5,0.7909545910898513,0.06608155558066417,0.1348245060163371
-117.47088497552994,33.39008372596003,0.8844108626291842,0.01731411517126828,0.09827504235530143,0.26069939136505127,0.03734103590250015,3,389,0.04090973734855652,0.07460066676139832,0.07824337482452393,0.34818947315216064,0.21579806506633759,0.1290707290172577,292.7161865234375,160.23342895507813,4.44558048248291,4.858153343200684,5,2023_01_26,2023,1,26,26,0.2219215130041655,962113,6,0.850613535851545,0.04088374194078541,0.10217887953081632
-117.29303270888465,33.37056335523067,0.8996314899730167,0.036968756303691834,0.06339972430427995,0.3035423159599304,0.03484455123543739,3,382,0.028051985427737236,0.0690321996808052,0.05324278399348259,0.40001583099365234,0.1867097020149231,0.09577996283769608,292.3360595703125,130.4584197998047,2.6121766567230225,4.2584004402160645,5,2023_01_26,2023,1,26,26,0.2219215130041655,971096,6,0.8975758954323223,0.03427673306860066,0.059796395511257254
-117.3494248909917,33.32447359100857,0.8374064885635403,0.03797786149172592,0.12461566465256917,0.24014168977737427,0.039843667298555374,3,338,0.0351082906126976,0.06513818353414536,0.062091004103422165,0.3345545828342438,0.19668498635292053,0.10820859670639038,291.06640625,35.97336959838867,1.8894367218017578,1.8194347620010376,5,2023_01_26,2023,1,26,26,0.2219215130041655,993640,6,0.8447337526667248,0.056094033572255994,0.10072125740225583
